port_id,port_name,port_country,port_lat,port_lon,visit_count,project_id,terminal_name,terminal_role,country,terminal_lat,terminal_lon,capacity_mtpa,source,distance_km,country_match,match_status
31da151f,PASIR GUDANG,MYS,1.4555853995499557,103.87278022770089,3,T100000130309,Singapore LNG Terminal,regasification,Singapore,1.23616,103.67135,11.0,https://www.gem.wiki/Singapore_LNG_Terminal,33.116531692615816,False,outside_distance_threshold
8eaf603f,SAN PEDRO DE MACORIS,DOM,18.41525300253751,-69.3144009576945,6,T100000130566,Andrés LNG Terminal,regasification,Dominican Republic,18.406993,-69.628234,1.9,https://www.gem.wiki/Andr%C3%A9s_LNG_Terminal,33.123179958522115,True,outside_distance_threshold
3471fe71,KAOHSIUNG,TWN,22.512909648863385,120.24281906119616,1,T100000130320,Yung-An LNG Terminal,regasification,Taiwan,22.80928,120.2054,12.3,https://www.gem.wiki/Yung-An_LNG_Terminal,33.17780159554121,True,outside_distance_threshold
3403e74f,SHENZHEN,CHN,22.40074709310078,113.77736406886368,3,T100000130388,Hong Kong FSRU,regasification,Hong Kong,22.1542687,113.9637415,6.1,https://www.gem.wiki/Hong_Kong_FSRU,33.45027891383323,False,outside_distance_threshold
356928e9,OKPO,KOR,34.931008275856364,128.7920474229813,2,T100000130315,Tongyoung LNG Terminal,regasification,South Korea,34.9474,128.4255,26.5,https://www.gem.wiki/Tongyoung_LNG_Terminal,33.46162053204813,True,outside_distance_threshold
356928eb,OKPO,KOR,34.928922302056236,128.79698423078588,2,T100000130315,Tongyoung LNG Terminal,regasification,South Korea,34.9474,128.4255,26.5,https://www.gem.wiki/Tongyoung_LNG_Terminal,33.92465371495759,True,outside_distance_threshold
2c09d72d,,AUS,-20.354628947257165,116.56952301772436,2,T100000130337,North West Shelf LNG Terminal,liquefaction,Australia,-20.59424,116.7767,16.7,https://www.gem.wiki/North_West_Shelf_LNG_Terminal,34.28773037670182,True,outside_distance_threshold
8eaf606d,SAN PEDRO DE MACORIS,DOM,18.419084314679637,-69.30289997594421,1,T100000130566,Andrés LNG Terminal,regasification,Dominican Republic,18.406993,-69.628234,1.9,https://www.gem.wiki/Andr%C3%A9s_LNG_Terminal,34.34977599216365,True,outside_distance_threshold
35692895,OKPO,KOR,34.92683439165418,128.80266475295738,2,T100000130315,Tongyoung LNG Terminal,regasification,South Korea,34.9474,128.4255,26.5,https://www.gem.wiki/Tongyoung_LNG_Terminal,34.456586634531945,True,outside_distance_threshold
2c09d72b,,AUS,-20.35578715077316,116.56403173107952,1,T100000130337,North West Shelf LNG Terminal,liquefaction,Australia,-20.59424,116.7767,16.7,https://www.gem.wiki/North_West_Shelf_LNG_Terminal,34.551652416867036,True,outside_distance_threshold
