date,y_true,posterior_median,lower_95,upper_95
2023-01-30,56.0,56.993139841187855,40.539482584114666,72.7664740531883
2023-01-31,63.0,56.99735207862393,41.21741767928135,74.14944056889912
2023-02-01,55.0,57.32445978896759,41.874087937924756,73.46341653443885
2023-02-02,59.0,58.42233758167776,42.75781686692781,74.10382963090893
2023-02-03,64.0,58.33795268339102,42.32267767817907,74.53896417231137
2023-02-04,67.0,58.111861486207516,41.82623436688448,74.0745701096877
2023-02-05,42.0,56.18245578841592,41.05288031361717,71.53189553630419
2023-02-06,60.0,56.25104951959953,39.80280221835541,72.49923618652393
2023-02-07,61.0,56.731076326488534,40.278945793139556,71.9853897555135
2023-02-08,66.0,56.51624689681164,40.487994298269754,72.20279982715334
2023-02-09,48.0,56.43998281913153,41.07851646576253,73.26435214986813
2023-02-10,42.0,56.33909278948319,40.17585758640466,72.05321914499177
2023-02-11,53.0,56.131054495870146,38.922054622369465,72.63711041319186
2023-02-12,63.0,55.980606489759936,38.98309861055738,71.83268286863408
2023-02-13,63.0,55.34603016444383,39.37745815108364,71.77861743996284
2023-02-14,56.0,55.671839963318135,39.324885992426,71.85308126931538
2023-02-15,46.0,56.274298544358814,40.81633425885009,71.30885766353121
2023-02-16,72.0,56.601874744200614,40.403595248990456,72.32246832897046
2023-02-17,54.0,56.26805255426627,40.660307100522246,72.29472507982219
2023-02-18,45.0,55.488226840553715,39.385303511301125,70.9290059328099
2023-02-19,47.0,55.06880937554773,39.2478449274502,70.86194254028301
2023-02-20,49.0,55.06957668896631,38.38973129543701,70.23189784754071
2023-02-21,42.0,55.727760181324186,39.03572738703277,71.74824129462836
2023-02-22,76.0,56.98476648743751,41.831750468705216,73.73014919165627
2023-02-23,58.0,58.06158219696151,40.93466605544453,73.7498727896746
2023-02-24,72.0,58.41363837048399,42.13052720523518,74.37070116450666
2023-02-25,47.0,57.72173301472161,41.60474311705004,75.70556096158114
2023-02-26,64.0,57.86786318223531,41.644934802509255,73.71717319331412
2023-02-27,64.0,57.31805411721082,41.44408573342443,72.98053899542921
2023-02-28,51.0,57.447929578325315,41.230506701135106,73.37562738465671
2023-03-01,61.0,57.99871679334677,42.0998878197845,74.62249431294107
2023-03-02,54.0,58.62097536936827,42.36511586130461,75.17879618123303
2023-03-03,55.0,59.34450849250179,43.409898102930285,74.4151376217835
2023-03-04,54.0,58.647472984824155,43.582778650804656,75.3225489032087
2023-03-05,75.0,58.54519764287507,43.349361876623405,75.4849094228437
2023-03-06,57.0,57.63871241246595,41.9458364535908,73.9264100661479
2023-03-07,65.0,58.229091119722426,41.41706019743101,74.45464307150203
2023-03-08,55.0,58.48617303916242,42.897246887993326,74.15019765708499
2023-03-09,60.0,58.751570587699945,43.23675688444825,73.75242618992081
2023-03-10,47.0,58.199855483560896,41.60985824246516,74.50071950859525
2023-03-11,69.0,58.508958420664,42.83848458178195,75.57113079842951
2023-03-12,54.0,57.60983390730645,41.31296837977428,73.44247060228648
2023-03-13,47.0,57.459221756827745,40.802035129964125,72.88469369743305
2023-03-14,63.0,57.92132073312244,42.41148254540038,73.68540377296542
2023-03-15,64.0,58.12014034006131,41.69958009248963,74.09780352628033
2023-03-16,53.0,58.82039598380838,42.051236529923635,74.39414028140827
2023-03-17,60.0,58.840376815578495,42.8988213574319,74.54266664889326
2023-03-18,63.0,58.20654141965772,42.1617121757323,73.81101710531723
2023-03-19,62.0,58.12417136297461,41.07811421869696,73.65522810316226
2023-03-20,52.0,57.24504371721241,41.055369315138144,72.27462772479727
2023-03-21,50.0,57.30848780318668,40.97922776403583,73.22574060688312
2023-03-22,55.0,58.09002013997561,42.047876235317226,73.67634704880484
2023-03-23,58.0,58.9313409642847,42.17738195982265,74.38506748900087
2023-03-24,54.0,59.22975720814476,43.18901397198054,75.50923270722413
2023-03-25,64.0,58.99079723108974,43.00214974703956,75.1560694796913
2023-03-26,61.0,58.6879967230163,42.34939548918075,74.88993824246673
2023-03-27,66.0,58.30024382990387,42.309990780668635,74.25106053790378
2023-03-28,57.0,58.93861686277158,43.25147053884376,74.906921452877
2023-03-29,49.0,58.89563107783923,43.469804091950266,75.47255397451572
2023-03-30,65.0,60.32017209061491,45.392963213589,75.79783094883581
2023-03-31,63.0,60.077542962591906,43.96242803591363,76.23901771489709
2023-04-01,61.0,59.786660993349656,44.911516526849155,75.0381018485378
2023-04-02,60.0,60.061273963438296,43.73629951261597,76.03519204808558
2023-04-03,43.0,59.47295693487085,42.49956221228761,75.1640819061991
2023-04-04,53.0,59.88681795598157,43.279110923434196,75.58603552357341
2023-04-05,54.0,61.409094925004396,45.106918765535,77.30965291740938
2023-04-06,71.0,62.92500951509617,46.855544959918184,78.72667873250651
2023-04-07,69.0,63.7656208710398,48.224876946461116,80.29828092583472
2023-04-08,68.0,63.637684280130514,47.726764602137855,80.26488012954418
2023-04-09,71.0,63.417223075282614,47.426016914997824,80.08992627034823
2023-04-10,67.0,62.83954598463105,46.10953383365384,78.40544906096194
2023-04-11,66.0,62.799174202586514,46.83278292035064,79.06973815635033
2023-04-12,72.0,63.69400508820211,48.597209250570415,78.98189320580272
2023-04-13,61.0,63.29173143196832,46.755601887042616,80.26754978952124
2023-04-14,62.0,63.658543184094015,47.57958100423784,79.8326635503737
2023-04-15,58.0,62.30070467060922,46.93479607493283,76.90055352180171
2023-04-16,65.0,61.920307709517765,45.13526181398381,77.84242208621586
2023-04-17,48.0,61.15691564018045,45.33793802802784,77.41330674465266
2023-04-18,65.0,61.83079287231089,45.85664579198724,78.04574402529208
2023-04-19,55.0,62.12628307083102,46.08367300403396,78.13949948159905
2023-04-20,85.0,63.21002216657236,46.76840595141067,79.43001978145458
2023-04-21,51.0,62.49843833694307,46.27742814007249,78.7038949098226
2023-04-22,71.0,62.25114845222352,46.8063620131027,78.91332004604863
2023-04-23,53.0,61.41313582898684,45.81414071477581,77.27437436105653
2023-04-24,65.0,60.51871097590805,44.97920842259381,77.14446532422313
2023-04-25,64.0,60.78568090743127,44.3674819541352,76.59838102673042
2023-04-26,56.0,61.02651290782087,44.580080074622536,76.87713097395172
2023-04-27,59.0,61.671639665320896,45.381351604800926,77.79794547050263
2023-04-28,51.0,61.354543511453805,44.470531024123375,78.71151471338169
2023-04-29,66.0,61.655067644100036,45.008321071347616,77.22076392426443
2023-04-30,61.0,60.950262479062374,45.09368892689385,76.61697941614896
2023-05-01,64.0,60.60734641715044,45.099442114707514,75.92956241924118
2023-05-02,57.0,60.83587188568727,44.9847395002246,76.03867030072816
2023-05-03,69.0,61.86458115944479,45.91630167470822,77.95064379399558
2023-05-04,62.0,61.67041333305198,45.225845312979516,78.42336508588588
2023-05-05,49.0,62.02341522180561,47.503779442202344,78.79134310290345
2023-05-06,64.0,61.909948796305706,45.779125153903344,77.04087549371368
2023-05-07,57.0,61.25276201289064,45.852860838988406,76.8666640981016
2023-05-08,59.0,62.218682830969065,46.11568560780624,78.1875709902658
2023-05-09,69.0,62.11591311912846,46.746861530891515,78.04813850958048
2023-05-10,56.0,63.60143875721978,48.392209647535346,79.01651702318107
2023-05-11,70.0,64.40482067583524,48.604098652369025,80.37803674357659
2023-05-12,81.0,64.87116863532808,49.28904513852934,80.98876584784871
2023-05-13,60.0,63.96520447542596,48.557581306055035,80.55911300872093
2023-05-14,63.0,63.97384543685477,48.203475287773024,80.1492402909634
2023-05-15,70.0,63.75742735393648,48.09333559608992,80.48612850402502
2023-05-16,60.0,63.41360411586274,47.16243589338185,79.87304103381528
2023-05-17,58.0,64.1138451209463,47.72139512050128,80.97457629302701
2023-05-18,58.0,64.56597817252506,48.81632967661363,80.86918474074115
2023-05-19,73.0,65.71699916259765,49.592708822411666,80.23324606208337
2023-05-20,84.0,64.86770920632627,48.726589066856164,81.37295748265761
2023-05-21,55.0,64.09149427762395,47.64611364524897,79.73762982205541
2023-05-22,54.0,63.94089224454474,48.03096206531781,80.0585934819032
2023-05-23,62.0,63.909533924918634,48.09878322993525,80.10098682004374
2023-05-24,68.0,64.42696890720654,47.6300334792322,80.74876729640458
2023-05-25,71.0,65.1971466889281,48.79482925929363,81.54647433643014
2023-05-26,59.0,65.27129129582755,49.03154157303541,80.92562428798583
2023-05-27,69.0,64.91435645481043,49.55816445813485,80.46726880847025
2023-05-28,73.0,64.2338357698697,49.01768974354558,80.42209573101566
2023-05-29,56.0,63.98541091843424,47.59126800375272,80.45413942388679
2023-05-30,71.0,63.645800711540645,48.823034086989075,80.86092967555656
2023-05-31,59.0,64.23144823363461,48.138867152153935,79.74945438492402
2023-06-01,71.0,64.23613099804797,48.2375088634637,80.06032641437679
2023-06-02,50.0,64.18711164896203,48.25280759543188,80.78256542032946
2023-06-03,82.0,64.3786320810688,48.0206707557896,79.88206466033627
2023-06-04,62.0,62.54634189477528,45.79605101561773,77.41658286444583
2023-06-05,66.0,62.182936039159756,45.8228959581403,78.75868298945412
2023-06-06,53.0,61.63947759678282,46.003616351788374,78.80686674078353
2023-06-07,70.0,62.350671884945065,46.102139306462966,78.6892120077292
2023-06-08,46.0,62.03441260852807,45.73704933254124,78.01808039825148
2023-06-09,62.0,62.06693373371464,45.905581654426996,79.27807966952258
2023-06-10,61.0,61.770905244089946,45.85633829580666,77.36946065562965
2023-06-11,77.0,61.29999540577916,45.090199957857656,77.26726388281175
2023-06-12,71.0,60.2049561027616,43.587878316546615,75.67447616571489
2023-06-13,57.0,59.88993217025701,42.358638971298554,75.70592359397335
2023-06-14,41.0,59.207327648006924,43.73582124767346,74.49957941012353
2023-06-15,53.0,59.73097963116674,43.129451025350726,75.54761252101234
2023-06-16,51.0,60.1253015900247,44.29847824070919,76.08626673368065
2023-06-17,68.0,60.270932820848465,44.220717848169166,75.49906328550378
2023-06-18,51.0,59.348360750388544,43.504439223411055,75.3488707012456
2023-06-19,71.0,59.88181192634545,43.43535643240369,75.79046076153965
2023-06-20,52.0,60.187762000928025,43.85914849389189,75.98625849356358
2023-06-21,62.0,61.374971031758236,46.37693380823719,77.42823836933027
2023-06-22,53.0,61.833337913533626,45.4157910229121,77.89439257854947
2023-06-23,64.0,62.41488280154033,46.60895951572163,78.83259735611857
2023-06-24,81.0,62.451753111779524,46.14847258097709,78.83687434691595
2023-06-25,48.0,62.00709636947724,45.75766205902555,77.29674327182963
2023-06-26,72.0,62.38891808534136,45.92842288775637,78.08054966038492
2023-06-27,56.0,62.08981524265191,46.38475902310806,79.04985011164042
2023-06-28,64.0,63.70716180630632,47.62605172479852,79.1049382681425
2023-06-29,63.0,63.088785044603455,47.19365834207413,80.06070663027694
2023-06-30,69.0,64.95526372830008,48.72026247638726,80.5545092193417
2023-07-01,71.0,64.18965588394919,47.96921198042396,79.73048979749457
2023-07-02,59.0,63.93906993205733,47.14020569252889,80.68293731682506
2023-07-03,50.0,63.63260646632866,46.97690179323041,78.62216819780721
2023-07-04,64.0,64.75272868001625,49.97543883199947,80.88418565461075
2023-07-05,82.0,65.52329268836979,50.01882320707276,81.92864664497888
2023-07-06,71.0,66.30250586961398,49.23784702399058,83.04350939066893
2023-07-07,78.0,65.95171984809988,50.65804886225259,81.06298163778065
2023-07-08,61.0,65.2949844933094,49.05663638943,82.08785773684036
2023-07-09,61.0,64.15030916971624,48.852586986150015,80.71543429747402
2023-07-10,61.0,63.838205576294015,46.25224769644246,79.54787116599293
2023-07-11,62.0,63.82845788390067,47.04491098159843,79.13114955835684
2023-07-12,54.0,63.981492876650435,48.83353219274469,81.4416158389081
2023-07-13,70.0,65.36855748961855,49.73226572611128,81.04299895959298
2023-07-14,69.0,65.06823608999254,49.24130536300186,80.28285864550492
2023-07-15,70.0,64.81523213136973,48.88860392071668,80.53694464511025
2023-07-16,64.0,64.57020586662352,48.54748468947785,80.67643001671314
2023-07-17,55.0,63.668570424761725,46.68323516584576,80.03637727668949
2023-07-18,67.0,63.63882841425021,47.77978910083281,79.8452356873469
2023-07-19,65.0,64.2495162206474,48.68754562284904,80.47193204985325
2023-07-20,72.0,64.8970930186383,47.78318148207523,80.74950693624575
2023-07-21,64.0,64.50244571498197,48.43682569096358,80.76306271620243
2023-07-22,63.0,63.52457543572659,47.05768560015284,78.14482743858375
2023-07-23,53.0,63.13086192314479,47.83389227079065,78.3152310300967
2023-07-24,61.0,62.76810052241606,47.291446217575604,79.26810229793718
2023-07-25,59.0,63.17714629963927,46.71700579825986,78.90267760929325
2023-07-26,68.0,63.5337625814839,47.24538413030793,79.67528747719444
2023-07-27,53.0,64.91488542091346,49.067104098288056,80.50929859848178
2023-07-28,71.0,65.3452525983103,49.27324783791985,81.68346034236174
2023-07-29,60.0,64.84569204025411,49.5457818954153,80.48127484390426
2023-07-30,68.0,64.86800799273941,49.17221325016428,80.56691992964359
2023-07-31,71.0,64.737147938523,49.11197973349975,80.98154825182007
2023-08-01,78.0,64.59012880085994,48.71665093542653,79.98613728162799
2023-08-02,75.0,65.20438374388809,48.11553166402101,81.21561990331507
2023-08-03,56.0,65.16229082333837,49.257517132689806,80.63817427387447
2023-08-04,62.0,64.81677173113789,48.144763631750216,79.99752969996842
2023-08-05,57.0,63.381074597399405,47.335690576408155,79.64718550573279
2023-08-06,70.0,63.13761542195216,47.92096217069299,78.61851523935964
2023-08-07,61.0,62.22970447295535,46.78949086058214,78.01085255472302
2023-08-08,56.0,61.968841490490306,47.18657790168062,78.11423924899191
2023-08-09,60.0,63.002049371620146,46.72296332405798,78.76945856654089
2023-08-10,63.0,63.616830219988955,46.47046188687256,78.3590587644168
2023-08-11,63.0,63.64781739434591,48.0366012501192,79.60522706487936
2023-08-12,75.0,63.411367186198234,47.765600110430604,78.51660088188501
2023-08-13,65.0,62.533849388991065,47.42162217609747,78.26511164038565
2023-08-14,65.0,62.28544414335955,46.262781507008995,77.76274882052658
2023-08-15,46.0,61.846966237307825,45.91232270139023,77.72188167281965
2023-08-16,61.0,62.925352868957745,46.48814616941402,78.86689897897696
2023-08-17,70.0,63.19990460948405,47.48185456963374,78.06717851034965
2023-08-18,58.0,63.193694081769706,47.01553197999325,79.87222250501829
2023-08-19,65.0,62.74400960011101,46.603095201323754,78.99250312715088
2023-08-20,59.0,62.48408728353686,46.4279581322427,79.09473856818222
2023-08-21,74.0,62.02704605399432,45.90500609577583,77.78506251539545
2023-08-22,59.0,61.81174565880316,45.98627278528086,78.62443698303227
2023-08-23,59.0,62.3012332699641,45.78065628377415,78.7087597022005
2023-08-24,71.0,63.162651593123876,46.089087058342436,78.89904431535793
2023-08-25,50.0,62.91917915635641,47.130366905162646,78.62177398263563
2023-08-26,78.0,62.39261912139041,46.104071249442576,78.91283511708103
2023-08-27,46.0,61.31523461613126,45.31355809000445,76.54969887664771
2023-08-28,63.0,61.403658306461764,45.41765437622144,76.54683834496437
2023-08-29,72.0,61.82527031058096,45.32131411884243,78.1819732852331
2023-08-30,59.0,61.52392558830334,46.272408521377336,77.10716251135307
2023-08-31,58.0,62.20574568391521,44.846371920588886,78.19215207182535
2023-09-01,62.0,62.195735430855365,46.30313167501933,78.62149872068335
2023-09-02,47.0,61.35596875563285,44.86707500757808,77.87589346959487
2023-09-03,63.0,61.4491288963697,45.71191375813919,78.08399687830902
2023-09-04,69.0,61.37764442403129,45.79149807890543,77.18838224788011
2023-09-05,60.0,62.5897276658702,45.14281229518991,77.4039336802089
2023-09-06,70.0,62.525483967181245,46.92765653859349,77.84988365750262
2023-09-07,62.0,62.67116642324439,47.20674768745708,78.81276777020177
2023-09-08,64.0,62.99623975838844,46.434866191669094,79.62436461482181
2023-09-09,66.0,62.88259648340183,46.4087369887202,78.79199119252685
2023-09-10,66.0,61.581708557692174,46.223385393084534,78.10863613732076
2023-09-11,48.0,60.08664581091847,44.69949776736294,76.11683664435704
2023-09-12,48.0,61.328194937544,46.09684839753758,76.72100459466789
2023-09-13,68.0,62.21190947430788,44.8138536288935,78.01218253675886
2023-09-14,76.0,63.1857403239366,47.339850107385665,79.02867621827154
2023-09-15,60.0,62.93780732736562,47.33460123650788,78.66052186197628
2023-09-16,60.0,62.23654781499677,46.645720276906445,77.8876228032281
2023-09-17,51.0,62.20338594205047,45.633561422506894,78.07969987499274
2023-09-18,64.0,61.893994338252455,45.609723134918916,77.57081278266016
2023-09-19,66.0,62.153564856499074,46.548786310554846,77.78793175387395
2023-09-20,59.0,63.34052726695718,47.0270641362201,79.55848764248582
2023-09-21,59.0,64.39580063632411,48.2783194728222,79.88737982082894
2023-09-22,87.0,64.8463980176081,49.59027945816479,82.10222309636764
2023-09-23,53.0,63.782856567359175,47.60345401283822,79.51391016508195
2023-09-24,59.0,63.3953745892931,47.25009985772311,78.717277577664
2023-09-25,65.0,63.349713616000145,47.33783449152859,79.7644433888029
2023-09-26,62.0,63.951452851754325,47.58592845525757,79.9820695892663
2023-09-27,63.0,64.50860326196262,48.990127192547,80.57959868600445
2023-09-28,72.0,66.09353237326758,49.11552904843382,80.61278028209637
2023-09-29,68.0,65.74539189208889,50.26787399276275,81.63151798186071
2023-09-30,66.0,64.75896596934214,49.593669413375665,81.96356753660207
2023-10-01,62.0,64.21938024081184,47.73135649552913,79.67763304791181
2023-10-02,67.0,64.34392636908433,47.53506391132078,81.13859712023611
2023-10-03,68.0,64.24271386585849,48.02661509466878,80.60771993219474
2023-10-04,66.0,64.81674887937055,49.07203788896359,79.04238786525795
2023-10-05,62.0,64.95321722920806,49.97195789248647,81.80532309962194
2023-10-06,72.0,64.47353708699853,48.50478178146737,81.4181757448603
2023-10-07,44.0,63.92494783847404,48.91108220044909,80.09748294817815
2023-10-08,73.0,63.769036002480775,47.90474318072744,79.35901041061418
2023-10-09,65.0,63.18873840695106,47.812379756491275,79.98681055617935
2023-10-10,76.0,63.80441027872857,46.53112955411053,79.88220103236543
2023-10-11,56.0,63.57270930265864,48.429414586260705,79.83736063403803
2023-10-12,79.0,63.98784946204347,48.242140682077796,79.95481711082257
2023-10-13,64.0,62.889978372087185,47.63781151701405,79.32333904110702
2023-10-14,59.0,62.283510152453694,46.666009147536,78.176631799527
2023-10-15,60.0,60.69382701734595,43.62165419611999,77.23059663482073
2023-10-16,52.0,59.31028708163586,43.39744790107386,75.16717122717576
2023-10-17,60.0,59.98668054212273,44.15662093740706,75.69879792903505
2023-10-18,63.0,60.564492751482554,43.832792381124335,75.87336414700331
2023-10-19,58.0,59.780264142916124,42.97802618607833,75.91699071494648
2023-10-20,68.0,59.60325865589857,42.72873664116243,75.88303065295639
2023-10-21,55.0,58.568671773266715,43.027191844662774,75.00221665701793
2023-10-22,43.0,57.28607634525879,40.56170127457414,73.13619887422053
2023-10-23,55.0,57.081837625140054,41.48238382466205,72.76512502183422
2023-10-24,61.0,56.931835308291724,41.77255210191137,73.36947866258575
2023-10-25,59.0,57.45360585913518,41.65811077097163,73.36199407251311
2023-10-26,67.0,57.53863646995704,41.891396840114226,74.10589938158235
2023-10-27,50.0,57.25485506631003,41.9465672714081,73.85724881124167
2023-10-28,40.0,56.94429019210112,40.991227458333114,72.6455712310732
2023-10-29,66.0,56.41493685114551,41.621992878326175,72.94028436493821
2023-10-30,72.0,56.26705637560844,39.603280549982905,71.32491244026382
2023-10-31,56.0,55.40346085583498,39.2303858196037,71.99585590327817
2023-11-01,57.0,55.7872138610407,39.06436276894889,72.04016717888884
2023-11-02,64.0,55.63712430072292,37.875227986295045,71.59256640024589
2023-11-03,70.0,54.8188421120541,39.262912668744185,70.63612718703008
2023-11-04,35.0,53.355414084435736,37.73035942668096,68.94707344933354
2023-11-05,41.0,51.40642658684141,34.583973586541255,67.64962318193858
2023-11-06,50.0,50.98002085176519,35.05076085097545,66.35533804718295
2023-11-07,27.0,50.99840136832175,34.99409013902741,67.53021506261821
2023-11-08,39.0,51.90334046876596,35.647945370990016,67.8224531294512
2023-11-09,57.0,53.098306102568486,36.608149435461286,69.39098495773926
2023-11-10,54.0,54.15588786217809,38.195890885261356,70.49633974877942
2023-11-11,69.0,55.13624773839449,38.63592565762349,71.05576194794723
2023-11-12,68.0,53.926179286065846,38.735487213805904,70.60668541451402
2023-11-13,64.0,53.411853433502785,38.00526997114234,69.68904173890878
2023-11-14,55.0,53.42966124730336,37.59927590252599,69.6738904392331
2023-11-15,57.0,53.15060111423785,38.09110521627446,69.69344489665207
2023-11-16,34.0,53.41790329159928,37.14035941689593,68.76006751846923
2023-11-17,48.0,53.16890191149598,36.804464547682336,69.24511091587672
2023-11-18,61.0,53.10505079591467,38.328600881617,69.06152197333755
2023-11-19,47.0,52.292831560439424,36.15041624413776,68.43801218400166
2023-11-20,63.0,52.26791542617012,36.07565649846921,68.3869278630727
2023-11-21,53.0,51.83848374139331,36.673441432211526,67.70162928054738
2023-11-22,46.0,52.3753847184024,35.42608303506133,68.70840158457888
2023-11-23,52.0,52.13275324756835,36.8492696114745,68.4364267389057
2023-11-24,56.0,52.52047127784391,37.108040985470375,70.10061130726851
2023-11-25,45.0,52.12069633166148,36.115321239099934,67.84933251134991
2023-11-26,50.0,51.91611607682984,35.85806655222433,67.90674707382065
2023-11-27,57.0,51.07340925930568,34.75088888203838,66.54473967949411
2023-11-28,51.0,51.408695972793865,34.859660272473775,68.42338391042965
2023-11-29,45.0,52.8912585255451,36.704793884634434,68.14458804852546
2023-11-30,53.0,52.983415949126126,37.08772953869684,69.6008125665423
2023-12-01,46.0,53.25069937508866,36.78449591984209,70.59240570336485
2023-12-02,49.0,53.45533376189158,37.11645969285681,69.1600945581969
2023-12-03,60.0,53.63671920698957,37.30179705548288,69.82685756415164
2023-12-04,51.0,53.822914994336415,37.66378155653399,69.28931877870731
2023-12-05,61.0,53.929545121187246,38.67348021472512,69.57084410486715
2023-12-06,56.0,54.54694952313682,39.00565663534652,71.33649223030996
2023-12-07,51.0,55.877845151995906,38.75365775818512,72.52528129288984
2023-12-08,64.0,56.40093301204371,39.88253885015037,72.16424797500828
2023-12-09,57.0,56.39124190281852,40.431487750604475,72.3880747824321
2023-12-10,65.0,54.705874413354486,37.71893633720473,71.04229484387032
2023-12-11,56.0,54.899264136034176,38.5127709538456,71.02415651959251
2023-12-12,46.0,54.38039759436029,38.9261790849328,70.96896763502927
2023-12-13,53.0,55.15799698356173,39.780072302167056,70.58848329027936
2023-12-14,49.0,55.69904262125387,40.128643569151784,71.68432728845046
2023-12-15,62.0,55.67881902117565,38.62739124775565,72.29569268306821
2023-12-16,53.0,55.60233723440135,39.895432742771284,71.41401297429826
2023-12-17,60.0,54.930136061734345,38.64348326455858,71.26859284806552
2023-12-18,45.0,55.14967780413094,38.43192093535007,70.92665405175497
2023-12-19,67.0,55.12912884142767,40.13494008363386,72.02580063526663
2023-12-20,51.0,55.79473604978348,39.44219879977771,72.30565989219404
2023-12-21,64.0,56.56744977943385,41.45446722388011,72.21203251192308
2023-12-22,53.0,56.57005231266541,40.45262469318222,72.20395896240234
2023-12-23,59.0,55.544641279421626,39.04135146832243,73.05892588264753
2023-12-24,48.0,55.367575216414316,39.76209265256366,71.17307318787508
2023-12-25,58.0,55.30162179020931,39.2376364242955,70.72353532411249
2023-12-26,63.0,55.114212235098236,39.294960735675915,70.82466623917499
2023-12-27,50.0,55.306063544560544,38.17513327714668,72.03476691002207
2023-12-28,60.0,55.7577060047536,40.35454855951896,71.25192941115498
2023-12-29,65.0,56.04032322890611,39.80520325552244,71.79823990120661
2023-12-30,48.0,55.58361887891659,38.53221407109136,71.17315871331866
2023-12-31,49.0,54.12662384163374,38.803395271162806,69.84860253493503
2024-01-01,54.0,54.0652772435723,37.80176959874071,70.11556767718457
2024-01-02,55.0,54.21386261632249,37.59664169216474,69.85054038087222
2024-01-03,48.0,54.566800612757284,39.10808717356697,71.08614187438009
2024-01-04,59.0,55.02626908199558,39.422113634904704,71.53339391462917
2024-01-05,57.0,55.035405611674705,38.01884081693687,71.40500296452238
2024-01-06,54.0,54.7910532353288,38.44719544202012,71.68482894428702
2024-01-07,53.0,54.187672967634334,38.66238556883629,70.78614996912943
2024-01-08,50.0,53.86048560569846,37.8518636978526,69.38846767569453
2024-01-09,46.0,53.549519088984894,37.39374988616238,69.42527401033236
2024-01-10,53.0,55.028379728026906,39.308304875211896,71.2169317376484
2024-01-11,60.0,55.85989382428323,39.116528278871066,72.65898513436001
2024-01-12,57.0,56.11196662852167,39.272383397372366,72.48060802005253
2024-01-13,61.0,56.66523489299527,40.65231593646857,72.20643706953726
2024-01-14,56.0,55.52123829088732,39.33340740382197,71.05943389245398
2024-01-15,67.0,55.21959504241878,38.84074385297298,70.90726816308816
2024-01-16,60.0,54.83297949259544,39.88437020837694,70.53716427903923
2024-01-17,56.0,55.58641169097454,38.808508212024144,71.34167164348591
2024-01-18,50.0,55.197731232766856,39.75078974885328,70.81169201844513
2024-01-19,52.0,55.17029975857023,38.901292133798925,70.45475327699991
2024-01-20,52.0,54.6644898440238,38.61006161107361,69.96403513520949
2024-01-21,54.0,53.29038220452665,36.88432459708625,69.32808712808557
2024-01-22,53.0,53.13798828659556,37.421598880082854,68.00776812331783
2024-01-23,49.0,52.84343667443282,36.7072980440167,68.52812150836942
2024-01-24,59.0,54.407610436953796,37.81238670527608,69.44577057646123
2024-01-25,50.0,54.56466087272916,38.68336222766575,71.45935812357612
2024-01-26,64.0,54.73283746221916,38.496185705342924,71.58294160849607
2024-01-27,52.0,53.97363361731295,37.9640595061236,69.65181726475184
2024-01-28,53.0,52.757811748562645,37.5817576454466,69.07404199187197
2024-01-29,45.0,52.35424143933781,36.227295500648744,68.2832868142567
2024-01-30,45.0,52.135852572156466,36.64194292716159,68.52828021577787
2024-01-31,61.0,53.87558268493316,36.744245539529125,69.9112914916127
2024-02-01,61.0,54.37801079375471,38.41442832261103,69.92261071637334
2024-02-02,49.0,53.8488202933555,37.13395079214424,69.82355008492083
2024-02-03,51.0,53.361937894843265,36.47702592372563,69.68444570934994
2024-02-04,43.0,52.60121202213236,36.38580584855994,68.49298816969075
2024-02-05,50.0,52.81079716936544,36.8449246258452,68.68686274972984
2024-02-06,45.0,53.48055749498981,37.17693580670086,68.07248982046212
2024-02-07,65.0,54.48000804270215,37.398721541048054,71.00744280067654
2024-02-08,56.0,55.40101275674471,40.11588663899571,71.1862732340868
2024-02-09,51.0,55.73243805786616,38.96172836111433,72.61599440340463
2024-02-10,57.0,56.36564917776755,39.01781926743677,70.5813246087722
2024-02-11,58.0,56.818833320291006,40.12757318662867,73.18365838536482
2024-02-12,69.0,55.84632260486379,40.41207954766644,71.47892145741609
2024-02-13,46.0,56.133714546543786,41.122739483354216,72.52042095018751
2024-02-14,68.0,57.30918371574266,40.70538646385917,74.05164177502408
2024-02-15,65.0,57.55349240639032,41.5202938385058,74.23586502720417
2024-02-16,68.0,57.36127201191104,41.2956845275893,73.54294306175568
2024-02-17,59.0,56.24484800976812,40.836732999436315,72.3151161830292
2024-02-18,42.0,54.524792533284,38.10042931589676,71.82462058082717
2024-02-19,52.0,53.95597722730173,37.65277309333359,70.77617099837205
2024-02-20,50.0,54.34731859305505,37.15853598252677,69.95221817656866
2024-02-21,56.0,54.592369654843175,38.17739791403291,70.95548979174227
2024-02-22,45.0,54.940625216060575,39.216035517903606,70.6406665048223
2024-02-23,54.0,55.414946373895184,39.872732265740204,71.00215569483852
2024-02-24,59.0,55.07648512737397,39.17306403782683,71.24060781259696
2024-02-25,61.0,54.87950157024501,38.8404226531556,71.13442334573907
2024-02-26,52.0,54.34283564169462,38.27979880094838,70.19820307117892
2024-02-27,56.0,53.85709463269791,38.20362548630513,70.20085364596682
2024-02-28,53.0,54.90236167363593,37.77831366649659,70.68661348819066
2024-02-29,51.0,55.647067916996306,38.99003872080873,71.75120872632961
2024-03-01,46.0,54.72786005499441,38.154116143935696,71.9372014550108
2024-03-02,40.0,55.07842422129673,38.54181839893717,71.01457010291172
2024-03-03,56.0,55.673754908511185,39.910566381871696,71.2902104666861
