date,fold,step,y_true,y_pred,sigma,lower,upper,model
2025-07-11,fold_31,23,3368827.0,2847264.288035238,602968.9952933642,1665466.7734659428,4029061.802604533,ar_lag1_7
2025-07-12,fold_31,24,3519285.0,2839145.296600697,541194.7955158892,1778422.9887690349,3899867.6044323584,ar_lag1_7
2025-07-13,fold_31,25,2108776.0,2803001.180282539,862179.6683229703,1113160.0821668277,4492842.278398249,ar_lag1_7
2025-07-14,fold_31,26,2618316.0,2765753.227577088,594359.3574370664,1600830.2931260688,3930676.162028106,ar_lag1_7
2025-07-15,fold_31,27,2964087.0,2755714.938283978,784334.5845007781,1218447.400833265,4292982.47573469,ar_lag1_7
2025-07-16,fold_31,28,3058920.0,2780324.1618822147,688530.5162137385,1430829.1478465153,4129819.175917913,ar_lag1_7
2025-07-17,fold_31,29,3774830.0,2821090.460496184,715572.1082979229,1418594.8998908596,4223586.021101507,ar_lag1_7
2025-07-18,fold_31,30,2660282.0,2847285.6452439707,635269.226459912,1602180.8408959233,4092390.449592017,ar_lag1_7
2025-07-19,fold_32,1,2859181.0,2906148.312205036,626411.8185992785,1678403.7082602126,4133892.916149859,ar_lag1_7
2025-07-20,fold_32,2,2467213.0,2724688.91624787,629806.0608898451,1490291.7196587329,3959086.1128370063,ar_lag1_7
2025-07-21,fold_32,3,3163473.0,2741622.1240273714,707862.7318312926,1354236.663639903,4129007.584414839,ar_lag1_7
2025-07-22,fold_32,4,1797156.0,2771950.3842612207,810748.3756904947,1182912.7673835016,4360988.001138939,ar_lag1_7
2025-07-23,fold_32,5,2456412.0,2809807.559510852,756814.1120850614,1326479.156832472,4293135.962189231,ar_lag1_7
2025-07-24,fold_32,6,1989332.0,2923626.290777898,646821.1305689543,1655880.1704232674,4191372.4111325275,ar_lag1_7
2025-07-25,fold_32,7,2522855.0,2831808.104223062,588564.2873469213,1678243.2984366124,3985372.9100095103,ar_lag1_7
2025-07-26,fold_32,8,3235467.0,2844006.075158342,748459.8667354339,1377051.6924832426,4310960.45783344,ar_lag1_7
2025-07-27,fold_32,9,3098876.0,2787631.115399528,746032.7706346788,1325433.7536689262,4249828.477130128,ar_lag1_7
2025-07-28,fold_32,10,2081081.0,2754578.059632503,704741.7421487832,1373309.6266188743,4135846.4926461307,ar_lag1_7
2025-07-29,fold_32,11,1973638.0,2752285.0336966356,826520.8113021458,1132334.0110716033,4372236.056321667,ar_lag1_7
2025-07-30,fold_32,12,3564029.0,2784139.030608943,733856.675428673,1345806.3769544438,4222471.684263442,ar_lag1_7
2025-07-31,fold_32,13,2635950.0,2836113.80908049,720868.433827024,1423237.6411877275,4248989.976973251,ar_lag1_7
2025-08-01,fold_32,14,2284067.0,2849006.4287986457,690703.9787307706,1495251.5065078156,4202761.351089476,ar_lag1_7
2025-08-02,fold_32,15,4312319.0,2837706.998952992,682971.6251241496,1499107.2112468672,4176306.7866591155,ar_lag1_7
2025-08-03,fold_32,16,2690634.0,2794063.6312576886,681896.0125012622,1457572.0055537398,4130555.2569616362,ar_lag1_7
2025-08-04,fold_32,17,1677808.0,2755938.5051056547,583942.187824557,1611432.8479159991,3900444.1622953094,ar_lag1_7
2025-08-05,fold_32,18,3091495.0,2750272.429789735,528775.7696082315,1713890.965460152,3786653.8941193176,ar_lag1_7
2025-08-06,fold_32,19,1994192.0,2781494.211691417,908992.939176006,999900.7887052367,4563087.634677595,ar_lag1_7
2025-08-07,fold_32,20,3426124.0,2827116.5999124213,710132.2359841209,1435282.9931226454,4218950.206702196,ar_lag1_7
2025-08-08,fold_32,21,2518470.0,2850729.7967741746,627015.7696608728,1621801.4705002015,4079658.123048147,ar_lag1_7
2025-08-09,fold_32,22,3046645.0,2837068.3963133655,603155.2298968114,1654905.8686286383,4019230.923998092,ar_lag1_7
2025-08-10,fold_32,23,3075952.0,2794721.0405217726,604809.1848770262,1609316.8206437738,3980125.260399771,ar_lag1_7
2025-08-11,fold_32,24,2424770.0,2756081.274537339,562088.5773285788,1654407.906851967,3857754.64222271,ar_lag1_7
2025-08-12,fold_32,25,2683247.0,2750066.471245886,862095.2789987118,1060390.7731664006,4439742.16932537,ar_lag1_7
2025-08-13,fold_32,26,2622836.0,2781221.7030426236,585869.2832929996,1632939.00814005,3929504.3979451964,ar_lag1_7
2025-08-14,fold_32,27,2752544.0,2826191.5888093608,774390.4301045451,1308414.2358319699,4343968.94178675,ar_lag1_7
2025-08-15,fold_32,28,2486932.0,2850902.3775022393,681866.0622234703,1514469.4532640898,4187335.301740388,ar_lag1_7
2025-08-16,fold_32,29,2113867.0,2837003.6444948143,740854.8422548885,1384954.8359031295,4289052.453086498,ar_lag1_7
2025-08-17,fold_32,30,3759255.0,2794788.2307960195,624733.7379520496,1570332.6044829183,4019243.85710912,ar_lag1_7
2025-08-18,fold_33,1,2015908.0,2720338.623367711,616793.2184494418,1511446.1292982588,3929231.1174371624,ar_lag1_7
2025-08-19,fold_33,2,4212376.0,2737155.628106966,620212.6169655127,1521561.2360972252,3952750.0201167064,ar_lag1_7
2025-08-20,fold_33,3,3327573.0,2757932.00960621,707376.6873023021,1371499.1789904458,4144364.840221973,ar_lag1_7
2025-08-21,fold_33,4,2448184.0,2814065.79994407,823860.529318781,1199328.8341951538,4428802.765692986,ar_lag1_7
2025-08-22,fold_33,5,2972540.0,2813110.22749634,744508.9052647013,1353899.587008182,4272320.867984497,ar_lag1_7
2025-08-23,fold_33,6,2925004.0,2764795.8382631075,657969.3759851883,1475199.5584018445,4054392.1181243695,ar_lag1_7
2025-08-24,fold_33,7,2906872.0,2895419.0645373687,579521.6629386091,1759577.476916934,4031260.652157803,ar_lag1_7
2025-08-25,fold_33,8,2854416.0,2750207.044953442,750521.6454683322,1279211.6502177715,4221202.439689112,ar_lag1_7
2025-08-26,fold_33,9,3026799.0,2742723.7910232116,738393.172024921,1295499.7674240775,4189947.8146223444,ar_lag1_7
2025-08-27,fold_33,10,2575371.0,2771841.3932123943,698242.6985306679,1403310.8516242264,4140371.9348005615,ar_lag1_7
2025-08-28,fold_33,11,2479732.0,2820407.3491899883,820217.3535648531,1212810.87670812,4428003.821671856,ar_lag1_7
2025-08-29,fold_33,12,2324105.0,2846688.7272816496,744094.7893182589,1388289.7391339426,4305087.715429355,ar_lag1_7
2025-08-30,fold_33,13,4274827.0,2831819.320808896,709635.5444645642,1440959.2115088776,4222679.430108913,ar_lag1_7
2025-08-31,fold_33,14,2769470.0,2806545.1346311816,684593.195236301,1464767.1279068335,4148323.1413555285,ar_lag1_7
2025-09-01,fold_33,15,2925840.0,2753224.355983426,732315.9972499344,1317911.376071021,4188537.33589583,ar_lag1_7
2025-09-02,fold_33,16,1976215.0,2743298.876888391,671848.3843336194,1426500.2405230724,4060097.513253709,ar_lag1_7
2025-09-03,fold_33,17,2686889.0,2773273.494045599,600980.5314884767,1595373.2969184446,3951173.6911727525,ar_lag1_7
2025-09-04,fold_33,18,2201762.0,2821061.022872388,529039.5123858965,1784162.6321973987,3857959.413547376,ar_lag1_7
2025-09-05,fold_33,19,3527492.0,2850145.4749403712,902361.5505941634,1081549.3347420928,4618741.615138648,ar_lag1_7
2025-09-06,fold_33,20,2654537.0,2838720.454478877,711192.467366639,1444808.8323640868,4232632.076593666,ar_lag1_7
2025-09-07,fold_33,21,2778529.0,2797401.532237707,618483.1450353496,1585196.8429233588,4009606.2215520544,ar_lag1_7
2025-09-08,fold_33,22,2920562.0,2753529.058640697,597932.6997553364,1581602.501941436,3925455.615339957,ar_lag1_7
2025-09-09,fold_33,23,1877149.0,2743358.2679225467,599264.9404098846,1568820.567521631,3917895.9683234617,ar_lag1_7
2025-09-10,fold_33,24,2665503.0,2773420.9423056417,552983.7134985472,1689592.779811273,3857249.104800009,ar_lag1_7
2025-09-11,fold_33,25,2198883.0,2821128.4020844223,848953.7540120363,1157209.6196807544,4485047.184488089,ar_lag1_7
2025-09-12,fold_33,26,2321963.0,2850501.330810099,577591.6993728346,1718442.4022700565,3982560.2593501406,ar_lag1_7
2025-09-13,fold_33,27,2413575.0,2839431.035920645,761999.698334158,1345939.070955309,4332923.00088598,ar_lag1_7
2025-09-14,fold_33,28,2675832.0,2796460.8128155745,671732.8704947104,1479888.5794142336,4113033.0462169144,ar_lag1_7
2025-09-15,fold_33,29,2318286.0,2753559.817833092,732688.8937247582,1317515.9742600706,4189603.661406113,ar_lag1_7
2025-09-16,fold_33,30,2432596.0,2743364.400977205,643530.1558913088,1482068.4724647931,4004660.329489616,ar_lag1_7
2025-09-17,fold_34,1,2623001.0,2759075.9172001677,613599.2919921806,1556443.403956217,3961708.4304441176,ar_lag1_7
2025-09-18,fold_34,2,2618766.0,2753570.6903303056,669357.8322948483,1441653.4462626013,4065487.9343980094,ar_lag1_7
2025-09-19,fold_34,3,2513896.0,2794521.2134332247,711053.0168584342,1400882.9092921414,4188159.517574307,ar_lag1_7
2025-09-20,fold_34,4,2561095.0,2795918.5468899217,815973.708287038,1196639.4663157344,4395197.627464108,ar_lag1_7
2025-09-21,fold_34,5,3066023.0,2784758.5606567874,738028.3867433845,1338249.5030715552,4231267.618242019,ar_lag1_7
2025-09-22,fold_34,6,2363714.0,2708268.313709359,648338.0791652449,1437549.0287396004,3978987.598679117,ar_lag1_7
2025-09-23,fold_34,7,2902471.0,2708937.741002078,571301.6882599108,1589207.0077057234,3828668.4742984325,ar_lag1_7
2025-09-24,fold_34,8,2284786.0,2768209.1710516866,744016.0098723447,1309964.5877806935,4226453.754322679,ar_lag1_7
2025-09-25,fold_34,9,2391102.0,2810732.8054048186,730406.1149490328,1379163.1260168913,4242302.484792745,ar_lag1_7
2025-09-26,fold_34,10,1486924.0,2843128.0652197683,687256.4539737728,1496130.167288464,4190125.9631510717,ar_lag1_7
2025-09-27,fold_34,11,3425694.0,2835241.6384274163,807742.9132551561,1252094.619679849,4418388.657174982,ar_lag1_7
2025-09-28,fold_34,12,3596066.0,2795914.137622912,734419.1870587395,1356478.9814325974,4235349.293813226,ar_lag1_7
2025-09-29,fold_34,13,2604900.0,2748448.2988062315,745598.0757776859,1287102.923339601,4209793.674272861,ar_lag1_7
2025-09-30,fold_34,14,2206044.0,2737349.443217649,673921.2301956958,1416488.103617158,4058210.7828181395,ar_lag1_7
2025-10-01,fold_34,15,2606835.0,2769097.9597202,722604.9439053674,1352818.2946150934,4185377.6248253053,ar_lag1_7
2025-10-02,fold_34,16,4094564.0,2816623.6181746074,678330.9385728908,1487119.4089724894,4146127.827376724,ar_lag1_7
2025-10-03,fold_34,17,3307649.0,2848127.695270397,591530.3670575843,1688749.4800757729,4007505.9104650198,ar_lag1_7
2025-10-04,fold_34,18,1884716.0,2839285.9204903594,526112.1371737977,1808125.0798003192,3870446.761180399,ar_lag1_7
2025-10-05,fold_34,19,3186815.0,2797056.590396414,899043.5788310462,1034963.5553555661,4559149.625437261,ar_lag1_7
2025-10-06,fold_34,20,2626892.0,2752588.0665429244,700051.7381702551,1380511.8724145603,4124664.260671288,ar_lag1_7
2025-10-07,fold_34,21,3229733.0,2740270.53777238,608847.7082270948,1546950.9575775224,3933590.1179672363,ar_lag1_7
2025-10-08,fold_34,22,1404386.0,2769184.1610181746,591889.0361289354,1609102.967361334,3929265.3546750145,ar_lag1_7
2025-10-09,fold_34,23,2195625.0,2817230.7028977745,604298.6089663912,1632827.193415994,4001634.2123795543,ar_lag1_7
2025-10-10,fold_34,24,1419223.0,2848641.947783311,545269.3717743732,1779933.617232758,3917350.2783338632,ar_lag1_7
2025-10-11,fold_34,25,2300405.0,2839701.864733266,846179.9856820025,1181219.5683579224,4498184.161108609,ar_lag1_7
2025-10-12,fold_34,26,1528892.0,2797173.5867481423,569194.8732774548,1681572.1349394906,3912775.038556793,ar_lag1_7
2025-10-13,fold_34,27,2310620.0,2753014.5905915885,751322.842940072,1280448.8776668035,4225580.303516373,ar_lag1_7
2025-10-14,fold_34,28,4393694.0,2740570.8628219324,661204.6627444201,1444633.5374329158,4036508.1882109484,ar_lag1_7
2025-10-15,fold_34,29,2365465.0,2769192.489897099,721477.3114061424,1355122.9438782702,4183262.0359159266,ar_lag1_7
2025-10-16,fold_34,30,2567629.0,2817293.2677655173,634651.5493521289,1573399.0883027997,4061187.4472282343,ar_lag1_7
2025-10-17,fold_35,1,1312288.0,2695107.318711096,604354.8822477122,1510593.5156246345,3879621.121797557,ar_lag1_7
2025-10-18,fold_35,2,1261363.0,2778585.251708158,659282.4237253792,1486415.4455661392,4070755.0578501755,ar_lag1_7
2025-10-19,fold_35,3,2274453.0,2666865.514761943,700240.8252703673,1294418.7167274177,4039312.312796467,ar_lag1_7
2025-10-20,fold_35,4,2426283.0,2709202.422780443,806095.3182813764,1129284.630842593,4289120.214718292,ar_lag1_7
2025-10-21,fold_35,5,2646512.0,2908095.759733008,734277.5293175454,1468938.2476135653,4347253.27185245,ar_lag1_7
2025-10-22,fold_35,6,3643368.0,2725392.232537757,640992.9476095962,1469069.1408787786,3981715.324196735,ar_lag1_7
2025-10-23,fold_35,7,2174187.0,2784634.4492426785,565981.5197956718,1675331.0545279179,3893937.843957438,ar_lag1_7
2025-10-24,fold_35,8,2137015.0,2824318.8792515807,732830.4777099045,1387997.5361668845,4260640.2223362755,ar_lag1_7
2025-10-25,fold_35,9,3116470.0,2827075.113027832,721066.4739900128,1413810.793548119,4240339.432507544,ar_lag1_7
2025-10-26,fold_35,10,2579468.0,2781918.130137712,704374.7970630258,1401368.896276472,4162467.3639989514,ar_lag1_7
2025-10-27,fold_35,11,2359929.0,2749630.416624748,806639.9135649198,1168645.2375450027,4330615.595704492,ar_lag1_7
2025-10-28,fold_35,12,2254395.0,2758034.8151578363,743971.9246420503,1299876.6373504703,4216192.992965201,ar_lag1_7
2025-10-29,fold_35,13,2978284.0,2761562.581737451,734569.4833611711,1321832.8502073607,4201292.31326754,ar_lag1_7
2025-10-30,fold_35,14,2196091.0,2806610.0802083276,667650.4164958968,1498039.309613203,4115180.8508034516,ar_lag1_7
2025-10-31,fold_35,15,2885142.0,2837404.411752147,711622.1775843807,1442650.573086794,4232158.250417499,ar_lag1_7
2025-11-01,fold_35,16,989531.0,2831992.203926739,699100.9134966694,1461779.5919142147,4202204.8159392625,ar_lag1_7
2025-11-02,fold_35,17,2340316.0,2793550.322098041,590619.5885944488,1635957.1998890575,3951143.4443070237,ar_lag1_7
2025-11-03,fold_35,18,1900089.0,2753730.9558097017,533984.0895835914,1707141.3719084524,3800320.53971095,ar_lag1_7
2025-11-04,fold_35,19,1407208.0,2742877.1142440843,889290.7225168011,999899.3263255509,4485854.902162617,ar_lag1_7
2025-11-05,fold_35,20,2831281.0,2765197.364041033,689364.4961283443,1414067.7794088766,4116326.9486731887,ar_lag1_7
2025-11-06,fold_35,21,2547670.0,2808835.4633412,607505.7007457356,1618146.16947679,3999524.7572056088,ar_lag1_7
2025-11-07,fold_35,22,2158733.0,2838729.611577559,617002.6126751722,1629426.7123671044,4048032.5107880123,ar_lag1_7
2025-11-08,fold_35,23,2810280.0,2832490.816849702,600920.6951040614,1654707.8968809666,4010273.7368184365,ar_lag1_7
2025-11-09,fold_35,24,1963131.0,2794726.376332851,571320.36782921,1674959.0317534232,3914493.7209122786,ar_lag1_7
2025-11-10,fold_35,25,2128791.0,2754146.8611612315,840928.7036013991,1105956.888536531,4402336.833785931,ar_lag1_7
2025-11-11,fold_35,26,2810422.0,2741346.0326057267,581227.3395135833,1602161.380329069,3880530.684882384,ar_lag1_7
2025-11-12,fold_35,27,3050801.0,2765562.615272566,741244.9039113608,1312749.2998824457,4218375.930662686,ar_lag1_7
2025-11-13,fold_35,28,2030125.0,2809060.8151249583,722017.6589032479,1393932.2074726666,4224189.422777249,ar_lag1_7
2025-11-14,fold_35,29,2864994.0,2838863.8173711016,710627.689041204,1446059.1404334125,4231668.49430879,ar_lag1_7
2025-11-15,fold_35,30,2958343.0,2832541.3779867054,625573.0767257976,1606440.6779062299,4058642.07806718,ar_lag1_7
2025-11-16,fold_36,1,2076111.0,2695019.269729186,627784.1480133948,1464584.9495577693,3925453.5899006017,ar_lag1_7
2025-11-17,fold_36,2,1892155.0,2679045.1048192647,694848.4273146102,1317167.2125683308,4040922.997070198,ar_lag1_7
2025-11-18,fold_36,3,2482468.0,2744491.9904850745,690372.161494199,1391387.4180273742,4097596.562942774,ar_lag1_7
2025-11-19,fold_36,4,3285843.0,2793445.491875668,797211.9475114297,1230938.7867082297,4355952.197043106,ar_lag1_7
2025-11-20,fold_36,5,3493012.0,2720662.0818330925,723448.6403095777,1302728.802161848,4138595.361504336,ar_lag1_7
2025-11-21,fold_36,6,3367819.0,2830393.87201201,651138.4199613577,1554186.019937432,4106601.7240865873,ar_lag1_7
2025-11-22,fold_36,7,2321273.0,2832373.5561158913,562835.526516413,1729236.194924083,3935510.917307699,ar_lag1_7
2025-11-23,fold_36,8,2795655.0,2771967.343562344,723684.8475338466,1353571.1062386443,4190363.5808860427,ar_lag1_7
2025-11-24,fold_36,9,2002448.0,2738217.6468697116,713920.0043883343,1338960.1504258986,4137475.1433135234,ar_lag1_7
2025-11-25,fold_36,10,2526726.0,2737928.343967656,693987.5858555511,1377737.669972877,4098119.0179624343,ar_lag1_7
2025-11-26,fold_36,11,1546137.0,2765996.731024669,795567.0028706837,1206714.0581096548,4325279.403939682,ar_lag1_7
2025-11-27,fold_36,12,2170187.0,2793965.9577722503,734892.4729399587,1353603.1783003546,4234328.737244145,ar_lag1_7
2025-11-28,fold_36,13,1137836.0,2827274.3629867034,724738.8934531455,1406812.2336231263,4247736.492350279,ar_lag1_7
2025-11-29,fold_36,14,1264273.0,2818938.753324626,663019.9934297616,1519443.4451723096,4118434.061476941,ar_lag1_7
2025-11-30,fold_36,15,3476725.0,2780055.916114338,701615.2640975919,1404915.2674794993,4155196.564749176,ar_lag1_7
2025-12-01,fold_36,16,3014483.0,2744579.437617453,763766.636658055,1247624.3371743753,4241534.538060529,ar_lag1_7
2025-12-02,fold_36,17,1995273.0,2737278.5249532447,585048.8799803886,1590603.7909961862,3883953.2589103025,ar_lag1_7
2025-12-03,fold_36,18,2075899.0,2763069.5157092856,536781.1774346202,1710997.7403584253,3815141.291060145,ar_lag1_7
2025-12-04,fold_36,19,2578455.0,2801747.418308588,901239.7298493054,1035350.0063673414,4568144.830249834,ar_lag1_7
2025-12-05,fold_36,20,1768355.0,2827002.1332034115,679984.0628838284,1494257.8598898882,4159746.406516934,ar_lag1_7
2025-12-06,fold_36,21,1872400.0,2817506.379664952,599422.2346414619,1642660.3882351688,3992352.3710947344,ar_lag1_7
2025-12-07,fold_36,22,2132826.0,2780906.00989665,612831.5027021038,1579778.3360089655,3982033.683784334,ar_lag1_7
2025-12-08,fold_36,23,1240236.0,2745263.259678099,592401.046312523,1584178.544501709,3906347.974854488,ar_lag1_7
2025-12-09,fold_36,24,1739980.0,2737214.606500144,569338.2326176156,1621332.1755479297,3853097.037452358,ar_lag1_7
2025-12-10,fold_36,25,1486855.0,2762757.390392472,837541.4927568693,1121206.2290310934,4404308.55175385,ar_lag1_7
2025-12-11,fold_36,26,1899427.0,2802573.436613432,578027.4741245667,1669660.4052546232,3935486.4679722404,ar_lag1_7
2025-12-12,fold_36,27,1940360.0,2826979.507323656,734581.3953540652,1387226.4287165094,4266732.585930802,ar_lag1_7
2025-12-13,fold_36,28,1730372.0,2817353.7140174885,720176.3948549946,1405833.9175858018,4228873.510449175,ar_lag1_7
2025-12-14,fold_36,29,2693224.0,2780995.336798678,702495.1228940183,1404130.1966113627,4157860.476985993,ar_lag1_7
2025-12-15,fold_36,30,2076246.0,2745336.7472130964,617415.250540301,1535225.092648332,3955448.40177786,ar_lag1_7
2025-12-16,fold_37,1,2934155.0,2598311.776139802,621981.8042437265,1379249.8407828554,3817373.7114967476,ar_lag1_7
2025-12-17,fold_37,2,1401184.0,2605563.5481823673,694395.4523785128,1244573.4704920836,3966553.62587265,ar_lag1_7
2025-12-18,fold_37,3,2210027.0,2686445.236346871,680447.6378976274,1352792.372702169,4020098.099991572,ar_lag1_7
2025-12-19,fold_37,4,1817156.0,2712682.9639323326,788213.368682598,1167813.1491814489,4257552.778683215,ar_lag1_7
2025-12-20,fold_37,5,1102870.0,2679962.3519904837,735520.4879856191,1238368.6856473444,4121556.0183336223,ar_lag1_7
2025-12-21,fold_37,6,900778.0,2756164.651423753,647857.2280482185,1486387.8173252917,4025941.4855222134,ar_lag1_7
2025-12-22,fold_37,7,1306879.0,2658570.9811328785,557640.1690741244,1565616.3334147679,3751525.628850988,ar_lag1_7
2025-12-23,fold_37,8,2611062.0,2709566.6037863363,716781.8193077492,1304700.053170051,4114433.1544026206,ar_lag1_7
2025-12-24,fold_37,9,1505153.0,2734585.0301659214,711128.4659747584,1340798.8484741775,4128371.2118576644,ar_lag1_7
2025-12-25,fold_37,10,1779613.0,2778464.980923805,684031.6089204794,1437787.6631526777,4119142.298694931,ar_lag1_7
2025-12-26,fold_37,11,2997250.0,2802130.9211440287,803225.6938131822,1227837.4898129944,4376424.352475062,ar_lag1_7
2025-12-27,fold_37,12,2079995.0,2789356.222459267,727806.5824225864,1362881.5331998148,4215830.911718718,ar_lag1_7
2025-12-28,fold_37,13,2553047.0,2765968.5261276285,767335.9365418805,1262017.72646223,4269919.325793026,ar_lag1_7
2025-12-29,fold_37,14,1377943.0,2724543.8680965747,695198.704771138,1361979.44464625,4087108.2915468984,ar_lag1_7
2025-12-30,fold_37,15,2287245.0,2723752.5978138917,704463.7849086628,1343028.950980141,4104476.2446476417,ar_lag1_7
2025-12-31,fold_37,16,3602283.0,2749498.605348408,753630.6625102448,1272409.6491832677,4226587.561513548,ar_lag1_7
2026-01-01,fold_37,17,2624205.0,2789219.872241752,586378.2034233597,1639939.7122126657,3938500.032270838,ar_lag1_7
2026-01-02,fold_37,18,1549060.0,2812492.9002294773,534268.7576831004,1765345.377105643,3859640.4233533107,ar_lag1_7
2026-01-03,fold_37,19,2374280.0,2801959.936874368,888434.4728716179,1060660.367422169,4543259.506326566,ar_lag1_7
2026-01-04,fold_37,20,2561406.0,2767386.1575465165,687941.1461389383,1419046.287630991,4115726.027462041,ar_lag1_7
2026-01-05,fold_37,21,2395675.0,2732025.6561765834,608507.0324042087,1539373.7883249866,3924677.5240281792,ar_lag1_7
2026-01-06,fold_37,22,915988.0,2725538.483258699,607974.4530416891,1533930.45177655,3917146.5147408475,ar_lag1_7
2026-01-07,fold_37,23,2584320.0,2751226.0692065437,626351.8134506503,1523599.0731919182,3978853.065221168,ar_lag1_7
2026-01-08,fold_37,24,2369001.0,2790476.475653999,571761.2946138572,1669844.9304568435,3911108.020851154,ar_lag1_7
2026-01-09,fold_37,25,3658756.0,2813693.5343072126,855914.9303829232,1136131.096926575,4491255.971687849,ar_lag1_7
2026-01-10,fold_37,26,1621746.0,2803412.2297671563,576232.6587598287,1674016.971882133,3932807.487652179,ar_lag1_7
2026-01-11,fold_37,27,2338412.0,2767582.01111655,733746.3083570745,1329465.6729474626,4205698.349285636,ar_lag1_7
2026-01-12,fold_37,28,2194921.0,2732875.009134958,727444.7825270081,1307109.43464045,4158640.583629465,ar_lag1_7
2026-01-13,fold_37,29,984609.0,2725761.0263827676,693350.3332513411,1366819.3445412945,4084702.7082242398,ar_lag1_7
2026-01-14,fold_37,30,1953567.0,2751426.551113588,616218.1639263785,1543661.1431984867,3959191.9590286883,ar_lag1_7
2026-01-15,fold_38,1,2550787.0,2698914.0385670876,620787.9051713917,1482192.1023930933,3915635.974741081,ar_lag1_7
2026-01-16,fold_38,2,1982949.0,2908779.472916317,707611.5622049274,1521886.295950535,4295672.649882099,ar_lag1_7
2026-01-17,fold_38,3,2035317.0,2647799.7626347085,672044.3198656463,1330617.0996833255,3964982.4255860904,ar_lag1_7
2026-01-18,fold_38,4,2262245.0,2693434.1485243323,795212.5701934418,1134846.1508916563,4252022.146157008,ar_lag1_7
2026-01-19,fold_38,5,1184740.0,2646721.83387072,755917.1584540767,1165151.428004872,4128292.2397365673,ar_lag1_7
2026-01-20,fold_38,6,2692059.0,2489160.389108605,709345.5331912115,1098868.6914594688,3879452.086757741,ar_lag1_7
2026-01-21,fold_38,7,3199140.0,2631235.9054811206,582627.7290386737,1489306.5401709585,3773165.270791282,ar_lag1_7
2026-01-22,fold_38,8,1463105.0,2766577.1891044443,708374.8523719272,1378187.990901589,4154966.387307299,ar_lag1_7
2026-01-23,fold_38,9,2489398.0,2816976.1806681836,723872.3301325433,1398212.4842033102,4235739.8771330565,ar_lag1_7
2026-01-24,fold_38,10,1217182.0,2773426.778936107,685650.5414149879,1429576.4117823418,4117277.1460898714,ar_lag1_7
2026-01-25,fold_38,11,3526111.0,2742971.1384403342,794704.3671040214,1185379.2005597544,4300563.076320913,ar_lag1_7
2026-01-26,fold_38,12,1508018.0,2705507.9406052805,722333.8073459801,1289759.6933914653,4121256.1878190944,ar_lag1_7
2026-01-27,fold_38,13,2596539.0,2680830.9390788963,757052.2017702902,1197035.8891923772,4164625.9889654145,ar_lag1_7
2026-01-28,fold_38,14,1314581.0,2723936.6629695464,712200.8140396182,1328048.717691786,4119824.608247306,ar_lag1_7
2026-01-29,fold_38,15,2514977.0,2778669.710207167,696976.7071796968,1412620.4660716418,4144718.954342691,ar_lag1_7
2026-01-30,fold_38,16,2770122.0,2805885.618774243,754413.983613499,1327261.3814583942,4284509.856090091,ar_lag1_7
2026-01-31,fold_38,17,3061927.0,2788813.9500062927,578222.1742330837,1655519.3134470042,3922108.58656558,ar_lag1_7
2026-02-01,fold_38,18,2360180.0,2749800.548875081,552369.2730490107,1667176.6675324487,3832424.430217712,ar_lag1_7
2026-02-02,fold_38,19,4060874.0,2713171.70368717,877429.1801407445,993442.1116268032,4432901.295747535,ar_lag1_7
2026-02-03,fold_38,20,1753051.0,2705255.3222478065,678374.7084748361,1375665.325614269,4034845.318881343,ar_lag1_7
2026-02-04,fold_38,21,1973736.0,2736548.318561645,601306.9206678123,1558008.4103980493,3915088.2267252402,ar_lag1_7
2026-02-05,fold_38,22,2705556.0,2780678.3167197076,652392.2982593459,1502012.9083400762,4059343.725099338,ar_lag1_7
2026-02-06,fold_38,23,2633514.0,2804566.912392218,617596.5118209713,1594099.9922455484,4015033.832538887,ar_lag1_7
2026-02-07,fold_38,24,2315954.0,2790700.147346549,563862.2578889895,1685550.4296426936,3895849.8650504043,ar_lag1_7
2026-02-08,fold_38,25,2285657.0,2750733.0169820255,854170.201235715,1076590.1858926935,4424875.848071356,ar_lag1_7
2026-02-09,fold_38,26,1858114.0,2714172.429703332,582566.6299648009,1572362.8163774493,3855982.0430292143,ar_lag1_7
2026-02-10,fold_38,27,3929442.0,2708368.627416555,724536.0570473843,1288304.0501030232,4128433.2047300856,ar_lag1_7
2026-02-11,fold_38,28,1772127.0,2738256.015200981,719979.4002318312,1327122.3211358422,4149389.7092661187,ar_lag1_7
2026-02-12,fold_38,29,2755205.0,2780997.024350799,723492.5947920588,1362977.5954769326,4199016.453224665,ar_lag1_7
2026-02-13,fold_38,30,2584875.0,2804413.193736061,618241.9792750669,1592681.1806261712,4016145.2068459503,ar_lag1_7
2024-03-26,fold_16,1,53.0,57.36907717656999,8.918732272321913,39.88868313506396,74.849471218076,ar_lag1_7
2024-03-27,fold_16,2,61.0,60.20916451282126,6.843568681139102,46.79601637206234,73.62231265358017,ar_lag1_7
2024-03-28,fold_16,3,50.0,60.99116758421306,9.658208869589762,42.06142604465181,79.9209091237743,ar_lag1_7
2024-03-29,fold_16,4,60.0,60.60039843702679,10.570444934586478,39.88270706467344,81.31808980938013,ar_lag1_7
2024-03-30,fold_16,5,57.0,59.38147320145095,7.824897731359493,44.04495546527717,74.71799093762473,ar_lag1_7
2024-03-31,fold_16,6,67.0,58.09402704794152,11.02839416901313,36.47877166936425,79.70928242651878,ar_lag1_7
