period,destination_unit,destination_unit_type,unit_of_measure,measurement_basis,portfolio_js_distance,portfolio_js_zscore,portfolio_js_robust_zscore,pre_empirical_tail_p,pre_empirical_percentile,post_treatment,pre_calibration_months,coverage_note,admissibility_note
2021-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.33656655099871646,8.30742701026713,7.462779231033059,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.31020132425818275,7.2122130171956496,6.506797209000841,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.3072596956476743,7.090017488655201,6.40013610971212,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.32387101732393786,7.7800533499924285,7.0024493399749215,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-12,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.29509807480351247,6.584822617469876,5.959165470612066,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.296023817098704,6.623278039289296,5.99273214538211,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.24888457169997366,4.665109361598842,4.283500831847847,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.2626919001480185,5.238667081092459,4.784143511636827,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.2694925023088862,5.521164733063864,5.030727903599897,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.29909137013652926,6.750704480357981,6.103959163630461,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-06,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.2608539794356982,5.162319682221262,4.717501977460387,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-07,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.31875791598611986,7.567654640575624,6.817052377381459,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.3042825687811237,6.966347359227395,6.292187872067878,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.27077646432908026,5.574500635877358,5.077283338922233,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.3396113390031512,8.433907789712368,7.573180807389083,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.3230612711981364,7.746416419935241,6.973088593477477,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-12,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.3406387060190056,8.476584711965192,7.610432313202069,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.2829482920529507,6.080119501803654,5.5186240713121535,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.2709406954751267,5.5813228130965555,5.083238228846878,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.2202758947213442,3.4767022350981485,3.2461730995719855,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.24168928280379914,4.366216385603042,4.0226054147226895,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.24419011411076458,4.470101152787271,4.113283556546472,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-06,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.2231639538725891,3.5966724832735117,3.3508918131384084,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-07,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.22302846541891014,3.5910442801926448,3.3459791102367906,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.23283964078487046,3.998601425633695,3.701724477313181,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.18937983287160948,2.1932769263899385,2.1259066224195893,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.16584834386476427,1.2157766647106836,1.2726736628255773,0.23076923076923078,0.8333333333333334,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.1706469788802168,1.415112413585036,1.4466683282313655,0.23076923076923078,0.8333333333333334,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2023-12,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.21479922737543164,3.2492009595858984,3.047593524479838,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.16696049681439493,1.2619756026093896,1.3129994387447526,0.23076923076923078,0.8333333333333334,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.16284755938584972,1.0911237958451074,1.1638676190897457,0.23076923076923078,0.8333333333333334,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.7087555070367435,23.76819117251237,20.95805292137002,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.16249251422878289,1.0763751867010019,1.1509939658302546,0.23076923076923078,0.8333333333333334,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.20606997397879445,2.886586954284525,2.7310777821699395,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-06,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.2126693838948893,3.160727061526988,2.9703671043477957,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-07,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.23121187140716987,3.930983732924451,3.6427028623500153,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.20381221227206525,2.7927993211052056,2.649213149526837,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.17375623305878546,1.5442711239536857,1.5594073964704587,0.15384615384615385,0.9166666666666666,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.17956848077811746,1.7857124396706372,1.7701548473443316,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.20034522952672115,2.6487805325013274,2.5235031297396997,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-12,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.18482467679643078,2.0040553155440732,1.9607403085366573,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.14141444634393754,0.20079026867325328,0.3867200926946244,0.46153846153846156,0.5833333333333334,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.21239719684923786,3.149420386106976,2.9604978198984875,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.15619224943135138,0.8146615957613712,0.9225514062550947,0.3076923076923077,0.8333333333333334,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.11325721352535398,-0.9688638250529288,-0.6342386356199771,0.8461538461538461,0.25,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.11634147206232091,-0.8407434359821545,-0.5224058893418355,0.7692307692307693,0.3333333333333333,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-06,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.14512459969522287,0.3549103870685061,0.5212472840484718,0.46153846153846156,0.6666666666666666,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-07,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.10406458739238719,-1.3507263773070877,-0.9675559025209745,1.0,0.08333333333333333,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.17327349319654348,1.5242180647729735,1.541903635392912,0.23076923076923078,0.9166666666666666,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.1741072930799271,1.5588541901774697,1.572136551890529,0.15384615384615385,1.0,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.12841137034499997,-0.339358728608614,-0.08476103691736012,0.6923076923076923,0.4166666666666667,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.1556622281047311,0.7926444601132108,0.9033332571176299,0.38461538461538464,0.75,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2025-12,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.11103702583828323,-1.061090629929467,-0.7147408643800229,0.9230769230769231,0.16666666666666666,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2026-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.1310692052897109,-0.2289520155782811,0.011609931164107457,0.5384615384615384,0.5833333333333334,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2026-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.1304288198838578,-0.25555368543499446,-0.011609931164107457,0.6153846153846154,0.5,False,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2026-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.12985071628719516,-0.27956816309304056,-0.03257150493399999,0.6153846153846154,0.4166666666666667,True,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2026-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.23548279337756012,4.108398232383185,3.797563075060359,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2026-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,0.21638393300892533,3.31502978031943,3.1050536825411403,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok; aggregate_comparator,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2024-04,India,importer,kUSD,value_kusd,0.24104206933311995,0.5007165821588029,0.7781375436142571,0.38461538461538464,0.6666666666666666,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2024-05,India,importer,kUSD,value_kusd,0.2030534436366926,-0.4685472513602704,-0.08633301214134335,0.7692307692307693,0.25,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2024-06,India,importer,kUSD,value_kusd,0.2573931335739454,0.9179071205801381,1.1502229595073417,0.15384615384615385,0.9166666666666666,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2024-07,India,importer,kUSD,value_kusd,0.20179565094336524,-0.5006393037932543,-0.11495538867359792,0.7692307692307693,0.25,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2024-08,India,importer,kUSD,value_kusd,0.22464481770621236,0.08234759197530202,0.4050010858742156,0.46153846153846156,0.5833333333333334,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2024-09,India,importer,kUSD,value_kusd,0.30533669570542354,2.1411669772399873,2.2412284128738698,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2024-10,India,importer,kUSD,value_kusd,0.21121335146049008,-0.26035062951722093,0.09935414873997507,0.46153846153846156,0.5833333333333334,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2024-11,India,importer,kUSD,value_kusd,0.30873006784063955,2.227747442419742,2.318448113293084,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2024-12,India,importer,kUSD,value_kusd,0.2651911396499968,1.116869971289145,1.3276746709806442,0.15384615384615385,0.9166666666666666,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-01,India,importer,kUSD,value_kusd,0.1831609392515316,-0.9760961480414528,-0.5390075694846506,0.8461538461538461,0.16666666666666666,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-02,India,importer,kUSD,value_kusd,0.3097947427786256,2.2549121764138205,2.3426758951216438,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-03,India,importer,kUSD,value_kusd,0.3052416656109507,2.1387423242819015,2.2390659045683856,0.15384615384615385,1.0,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-04,India,importer,kUSD,value_kusd,0.23850406059252804,0.4359603548325173,0.7203825238874343,0.46153846153846156,0.6666666666666666,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-05,India,importer,kUSD,value_kusd,0.24952810708650783,0.7172342722159576,0.9712461291013108,0.38461538461538464,0.75,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-06,India,importer,kUSD,value_kusd,0.20702601026374215,-0.367188881920596,0.004066859317672136,0.5384615384615384,0.5833333333333334,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-07,India,importer,kUSD,value_kusd,0.19917147010124406,-0.5675941761070714,-0.1746713438945061,0.8461538461538461,0.25,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-08,India,importer,kUSD,value_kusd,0.16116215179905738,-1.5373859727734314,-1.0396127813435834,1.0,0.08333333333333333,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-09,India,importer,kUSD,value_kusd,0.2513994604387981,0.7649810672330828,1.0138307144294818,0.3076923076923077,0.8333333333333334,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-10,India,importer,kUSD,value_kusd,0.20385915046307707,-0.4479899799950326,-0.06799831813196848,0.6923076923076923,0.4166666666666667,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-11,India,importer,kUSD,value_kusd,0.25184099961453843,0.7762467539032694,1.0238783960616191,0.23076923076923078,0.9166666666666666,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2025-12,India,importer,kUSD,value_kusd,0.17922398800189865,-1.0765458060809592,-0.6285969761125658,0.9230769230769231,0.16666666666666666,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2026-01,India,importer,kUSD,value_kusd,0.2033825059202582,-0.46015136536575985,-0.07884485878129908,0.7692307692307693,0.3333333333333333,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2026-02,India,importer,kUSD,value_kusd,0.2066685790120923,-0.37630859022386964,-0.004066859317672767,0.6153846153846154,0.5,False,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2026-03,India,importer,kUSD,value_kusd,0.41192599410164393,4.8607481698111386,4.666778385608098,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2026-04,India,importer,kUSD,value_kusd,0.5583240578628262,8.596033295281684,7.998218078965447,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2026-05,India,importer,kUSD,value_kusd,0.5543487865970625,8.494605918120875,7.907756660648934,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok; value_basis,strict origin-split national customs; value basis because Tradestat HS-6 monthly quantity is unpopulated
2024-01,Japan,importer,t,weight_ton,0.1435359734293846,-0.5013653686256233,-0.7364416857025806,0.7692307692307693,0.25,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2024-02,Japan,importer,t,weight_ton,0.10837768654388415,-1.8442188767715635,-2.667000364394721,1.0,0.0,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2024-03,Japan,importer,t,weight_ton,0.17916641105058853,0.859521705088456,1.220043020143038,0.23076923076923078,0.8333333333333334,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2024-04,Japan,importer,t,weight_ton,0.13521086512932254,-0.8193387932933561,-1.1935774424042258,0.7692307692307693,0.25,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2024-05,Japan,importer,t,weight_ton,0.16114963471694205,0.17137977758471062,0.23073304533533648,0.38461538461538464,0.6666666666666666,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2024-06,Japan,importer,t,weight_ton,0.16779452405343417,0.42517806376997874,0.5956071593469678,0.38461538461538464,0.6666666666666666,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2024-07,Japan,importer,t,weight_ton,0.2218788940791519,2.490904026511647,3.5654062930415953,0.07692307692307693,1.0,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2024-08,Japan,importer,t,weight_ton,0.1392955093244738,-0.663327813439588,-0.9692876376705705,0.7692307692307693,0.25,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2024-09,Japan,importer,t,weight_ton,0.13825849017361377,-0.7029362508268261,-1.0262308649723653,0.7692307692307693,0.25,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2024-10,Japan,importer,t,weight_ton,0.1465199784196981,-0.3873927628892488,-0.5725885164605319,0.6923076923076923,0.3333333333333333,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2024-11,Japan,importer,t,weight_ton,0.13238492409860006,-0.9272742236878402,-1.3487512425413264,0.8461538461538461,0.16666666666666666,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2024-12,Japan,importer,t,weight_ton,0.15393865853678299,-0.10403991769847652,-0.16522517332831502,0.6153846153846154,0.4166666666666667,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-01,Japan,importer,t,weight_ton,0.1515867348377851,-0.19387048880612057,-0.29437045061412764,0.6923076923076923,0.3333333333333333,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-02,Japan,importer,t,weight_ton,0.1501224338799683,-0.24979874505448416,-0.37477593031047424,0.6923076923076923,0.3333333333333333,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-03,Japan,importer,t,weight_ton,0.1585132390815989,0.07068394051759681,0.08596727529502084,0.46153846153846156,0.6666666666666666,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-04,Japan,importer,t,weight_ton,0.15638566075193416,-0.010577869341057701,-0.030859088353132474,0.6153846153846154,0.5,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-05,Japan,importer,t,weight_ton,0.21516461355092212,2.234455377822574,3.1967218748513164,0.15384615384615385,1.0,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-06,Japan,importer,t,weight_ton,0.15215516026268525,-0.17215975874602443,-0.26315793332612436,0.6923076923076923,0.4166666666666667,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-07,Japan,importer,t,weight_ton,0.13186062949273208,-0.9472993987791261,-1.377540515034786,0.9230769230769231,0.16666666666666666,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-08,Japan,importer,t,weight_ton,0.18010667302278205,0.8954345495352941,1.2716732635782206,0.23076923076923078,0.9166666666666666,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-09,Japan,importer,t,weight_ton,0.15750963868984325,0.032351916228850516,0.030859088353132474,0.5384615384615384,0.5833333333333334,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-10,Japan,importer,t,weight_ton,0.134387212749745,-0.8507977915946812,-1.2388045962413097,0.8461538461538461,0.25,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-11,Japan,importer,t,weight_ton,0.16908659783596144,0.47452818760566806,0.6665555608573192,0.3076923076923077,0.8333333333333334,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2025-12,Japan,importer,t,weight_ton,0.14451971531271746,-0.4637918303174065,-0.6824239391426808,0.7692307692307693,0.3333333333333333,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2026-01,Japan,importer,t,weight_ton,0.11198881916386354,-1.7062934390813835,-2.468711311173399,1.0,0.08333333333333333,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2026-02,Japan,importer,t,weight_ton,0.16827333770529032,0.4434661161496971,0.6218990504757242,0.38461538461538464,0.75,False,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2026-03,Japan,importer,t,weight_ton,0.18852173782618717,1.2168438186879469,1.73374857574795,0.15384615384615385,0.9166666666666666,True,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2026-04,Japan,importer,t,weight_ton,0.22022344341904165,2.427674901220894,3.4745046899734295,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
2026-05,Japan,importer,t,weight_ton,0.2541264895990166,3.7225851068256164,5.3361374893759494,0.07692307692307693,1.0,True,12,descriptive_anomaly_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
