date,target,unit,corridor,portname,basin_group,value,is_pre_cutoff,eligible_for_admission
2023-02-23,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,43.0,True,True
2023-02-24,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-02-25,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,56.0,True,True
2023-02-26,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,51.0,True,True
2023-02-27,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-02-28,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,51.0,True,True
2023-03-01,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,56.0,True,True
2023-03-02,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-03-03,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-03-04,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,49.0,True,True
2023-03-05,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,51.0,True,True
2023-03-06,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,70.0,True,True
2023-03-07,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-03-08,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,56.0,True,True
2023-03-09,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,78.0,True,True
2023-03-10,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,78.0,True,True
2023-03-11,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-03-12,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,55.0,True,True
2023-03-13,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,58.0,True,True
2023-03-14,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,73.0,True,True
2023-03-15,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-03-16,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,55.0,True,True
2023-03-17,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,65.0,True,True
2023-03-18,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,75.0,True,True
2023-03-19,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,70.0,True,True
2023-03-20,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,64.0,True,True
2023-03-21,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,68.0,True,True
2023-03-22,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-03-23,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,68.0,True,True
2023-03-24,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,52.0,True,True
2023-03-25,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-03-26,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,64.0,True,True
2023-03-27,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,69.0,True,True
2023-03-28,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,67.0,True,True
2023-03-29,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-03-30,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-03-31,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,78.0,True,True
2023-04-01,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,66.0,True,True
2023-04-02,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,52.0,True,True
2023-04-03,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-04-04,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,69.0,True,True
2023-04-05,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,58.0,True,True
2023-04-06,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,53.0,True,True
2023-04-07,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-04-08,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,67.0,True,True
2023-04-09,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-04-10,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,71.0,True,True
2023-04-11,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-04-12,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-04-13,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,75.0,True,True
2023-04-14,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,49.0,True,True
2023-04-15,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,56.0,True,True
2023-04-16,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,65.0,True,True
2023-04-17,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,68.0,True,True
2023-04-18,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,66.0,True,True
2023-04-19,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,55.0,True,True
2023-04-20,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,80.0,True,True
2023-04-21,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,52.0,True,True
2023-04-22,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,39.0,True,True
2023-04-23,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,70.0,True,True
2023-04-24,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,68.0,True,True
2023-04-25,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,62.0,True,True
2023-04-26,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,72.0,True,True
2023-04-27,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-04-28,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,72.0,True,True
2023-04-29,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,64.0,True,True
2023-04-30,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,52.0,True,True
2023-05-01,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,51.0,True,True
2023-05-02,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,75.0,True,True
2023-05-03,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,52.0,True,True
2023-05-04,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-05-05,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,46.0,True,True
2023-05-06,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,55.0,True,True
2023-05-07,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,50.0,True,True
2023-05-08,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,85.0,True,True
2023-05-09,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,76.0,True,True
2023-05-10,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,75.0,True,True
2023-05-11,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,75.0,True,True
2023-05-12,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-05-13,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-05-14,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-05-15,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,77.0,True,True
2023-05-16,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-05-17,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,64.0,True,True
2023-05-18,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,67.0,True,True
2023-05-19,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,65.0,True,True
2023-05-20,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-05-21,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-05-22,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,58.0,True,True
2023-05-23,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,69.0,True,True
2023-05-24,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,66.0,True,True
2023-05-25,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,74.0,True,True
2023-05-26,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-05-27,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,66.0,True,True
2023-05-28,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-05-29,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-05-30,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,53.0,True,True
2023-05-31,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-06-01,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,68.0,True,True
2023-06-02,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,67.0,True,True
2023-06-03,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,68.0,True,True
2023-06-04,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,57.0,True,True
2023-06-05,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,65.0,True,True
2023-06-06,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,50.0,True,True
2023-06-07,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-06-08,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,66.0,True,True
2023-06-09,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,74.0,True,True
2023-06-10,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,62.0,True,True
2023-06-11,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,58.0,True,True
2023-06-12,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,53.0,True,True
2023-06-13,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-06-14,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,66.0,True,True
2023-06-15,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,65.0,True,True
2023-06-16,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-06-17,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,53.0,True,True
2023-06-18,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-06-19,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,67.0,True,True
2023-06-20,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-06-21,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,58.0,True,True
2023-06-22,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,65.0,True,True
2023-06-23,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,68.0,True,True
2023-06-24,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,51.0,True,True
2023-06-25,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,52.0,True,True
2023-06-26,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,58.0,True,True
2023-06-27,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-06-28,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-06-29,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,47.0,True,True
2023-06-30,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,48.0,True,True
2023-07-01,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,57.0,True,True
2023-07-02,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-07-03,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-07-04,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-07-05,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,56.0,True,True
2023-07-06,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-07-07,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,43.0,True,True
2023-07-08,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-07-09,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,51.0,True,True
2023-07-10,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-07-11,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,56.0,True,True
2023-07-12,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-07-13,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,67.0,True,True
2023-07-14,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,41.0,True,True
2023-07-15,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,43.0,True,True
2023-07-16,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,41.0,True,True
2023-07-17,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,53.0,True,True
2023-07-18,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-07-19,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,75.0,True,True
2023-07-20,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,65.0,True,True
2023-07-21,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,62.0,True,True
2023-07-22,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,70.0,True,True
2023-07-23,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-07-24,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,55.0,True,True
2023-07-25,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,75.0,True,True
2023-07-26,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,56.0,True,True
2023-07-27,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,55.0,True,True
2023-07-28,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,66.0,True,True
2023-07-29,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-07-30,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-07-31,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,53.0,True,True
2023-08-01,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,64.0,True,True
2023-08-02,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,62.0,True,True
2023-08-03,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-08-04,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,58.0,True,True
2023-08-05,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,48.0,True,True
2023-08-06,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,46.0,True,True
2023-08-07,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,77.0,True,True
2023-08-08,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,32.0,True,True
2023-08-09,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,1.0,True,True
2023-08-10,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,99.0,True,True
2023-08-11,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,88.0,True,True
2023-08-12,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,75.0,True,True
2023-08-13,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,78.0,True,True
2023-08-14,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,69.0,True,True
2023-08-15,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-08-16,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,48.0,True,True
2023-08-17,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,62.0,True,True
2023-08-18,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,67.0,True,True
2023-08-19,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-08-20,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,70.0,True,True
2023-08-21,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-08-22,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,52.0,True,True
2023-08-23,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,79.0,True,True
2023-08-24,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,57.0,True,True
2023-08-25,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,66.0,True,True
2023-08-26,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,67.0,True,True
2023-08-27,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,62.0,True,True
2023-08-28,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,50.0,True,True
2023-08-29,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,64.0,True,True
2023-08-30,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,62.0,True,True
2023-08-31,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-09-01,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,72.0,True,True
2023-09-02,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,68.0,True,True
2023-09-03,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,62.0,True,True
2023-09-04,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-09-05,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,60.0,True,True
2023-09-06,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,56.0,True,True
2023-09-07,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,62.0,True,True
2023-09-08,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,62.0,True,True
2023-09-09,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,66.0,True,True
2023-09-10,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,77.0,True,True
2023-09-11,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,74.0,True,True
2023-09-12,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,76.0,True,True
2023-09-13,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,57.0,True,True
2023-09-14,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,71.0,True,True
2023-09-15,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,64.0,True,True
2023-09-16,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-09-17,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,66.0,True,True
2023-09-18,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,57.0,True,True
2023-09-19,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-09-20,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-09-21,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-09-22,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,70.0,True,True
2023-09-23,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-09-24,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,50.0,True,True
2023-09-25,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,78.0,True,True
2023-09-26,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,72.0,True,True
2023-09-27,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,73.0,True,True
2023-09-28,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,68.0,True,True
2023-09-29,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,42.0,True,True
2023-09-30,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,67.0,True,True
2023-10-01,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-10-02,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,64.0,True,True
2023-10-03,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-10-04,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,74.0,True,True
2023-10-05,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,58.0,True,True
2023-10-06,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,45.0,True,True
2023-10-07,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-10-08,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,38.0,True,True
2023-10-09,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-10-10,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-10-11,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,59.0,True,True
2023-10-12,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,45.0,True,True
2023-10-13,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,61.0,True,True
2023-10-14,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,43.0,True,True
2023-10-15,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,51.0,True,True
2023-10-16,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,53.0,True,True
2023-10-17,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,47.0,True,True
2023-10-18,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,57.0,True,True
2023-10-19,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,47.0,True,True
2023-10-20,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,38.0,True,True
2023-10-21,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,51.0,True,True
2023-10-22,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,42.0,True,True
2023-10-23,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,40.0,True,True
2023-10-24,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,55.0,True,True
2023-10-25,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,52.0,True,True
2023-10-26,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,55.0,True,True
2023-10-27,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,55.0,True,True
2023-10-28,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,50.0,True,True
2023-10-29,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,43.0,True,True
2023-10-30,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,46.0,True,True
2023-10-31,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,63.0,True,True
2023-11-01,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,56.0,True,True
2023-11-02,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,54.0,True,True
2023-11-03,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,51.0,True,True
2023-11-04,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,45.0,True,True
2023-11-05,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,58.0,True,True
2023-11-06,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,42.0,True,True
2023-11-07,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,55.0,True,True
2023-11-08,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,51.0,True,True
2023-11-09,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,45.0,True,True
2023-11-10,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,52.0,True,True
2023-11-11,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,41.0,True,True
2023-11-12,n_tanker,daily_tanker_transit_count,korea_strait,Korea Strait,northeast_asia,43.0,True,True
