family,model,block_length_days,variant,weighting,n_series,dropped_control,minimum_pre_event_daily_transits,observed_global_statistic,historical_reference_mean,historical_reference_sd,reference_q025,reference_q950,reference_q975,one_sided_bootstrap_p_value,n_joint_resamples,equal_weighted_tanker_global,minimum_detectable_global_statistic,would_flag_a_tanker_sized_movement
non_tanker_negative_controls,chronos2_univariate,28,leave_one_control_out,equal,9,n_roro::Panama Canal,0.9644359464627151,0.018914681486311966,-0.19010436798354943,0.37571940450132785,-1.1692705242275718,0.08848274371501831,0.0959229890096411,0.5096490350964904,10000,0.10676419339488812,0.08848274371501831,True
non_tanker_negative_controls,chronos2_univariate,28,leave_one_control_out,equal,9,n_roro::Yucatan Channel,1.7655831739961758,0.006028084304628808,-0.18873636592959095,0.3703302739608241,-1.1539889567719823,0.08359188251352877,0.09169009250737711,0.5303469653034697,10000,0.10676419339488812,0.08359188251352877,True
non_tanker_negative_controls,chronos2_univariate,28,volume_eligible_controls,equal,7,,5.154110898661568,-0.07662049428517674,0.034292240851473005,0.022415320600026763,-0.011120794777741706,0.06982497014596736,0.07643741702081662,1.0,10000,0.10676419339488812,0.06982497014596736,True
restricted_tanker_adaptation,ar_lag1_7,7,full_ten_control_family,equal,5,,12.354110898661569,0.21559239498209762,0.11092111523637604,0.014470840413681916,0.08293869565160357,0.13489215841212246,0.13920769608715391,9.999000099990002e-05,10000,0.21559239498209762,0.13489215841212246,
restricted_tanker_adaptation,ar_lag1_7,7,full_ten_control_family,inverse_reference_variance,5,,12.354110898661569,0.059400581788762716,0.10195774896338873,0.00834246651629073,0.08584354369318668,0.11576042128133086,0.11850927192243149,1.0,10000,0.21559239498209762,0.11576042128133086,
restricted_tanker_adaptation,ar_lag1_7,7,full_ten_control_family,pre_event_volume,5,,12.354110898661569,0.08820724022366785,0.11512536124547187,0.00734905576229396,0.10078332637360574,0.12736875924920513,0.12957624301195436,0.9999000099990001,10000,0.21559239498209762,0.12736875924920513,
restricted_tanker_adaptation,ar_lag1_7,7,leave_one_control_out,equal,4,n_tanker::Cape of Good Hope,12.354110898661569,0.13163737512941262,0.07644580670714764,0.01078132392040888,0.05478689114671859,0.09379725943827882,0.097345610908445,9.999000099990002e-05,10000,0.21559239498209762,0.09379725943827882,
restricted_tanker_adaptation,ar_lag1_7,7,leave_one_control_out,equal,4,n_tanker::Gibraltar Strait,12.354110898661569,0.2590310247282136,0.10650406105714781,0.021174962709871605,0.06562262619123303,0.14117111227956008,0.14753208493509806,9.999000099990002e-05,10000,0.21559239498209762,0.14117111227956008,
restricted_tanker_adaptation,ar_lag1_7,7,leave_one_control_out,equal,4,n_tanker::Malacca Strait,12.354110898661569,0.28445592945997045,0.11011117633363562,0.01930990438816133,0.0726365299680834,0.14187336319167132,0.14732228054671806,9.999000099990002e-05,10000,0.21559239498209762,0.14187336319167132,
restricted_tanker_adaptation,ar_lag1_7,7,leave_one_control_out,equal,4,n_tanker::Panama Canal,12.949521988527724,0.2166058840989857,0.1476675433405745,0.018470406795942116,0.11211642165930048,0.17843445074539935,0.18456647791084957,0.00019998000199980003,10000,0.21559239498209762,0.17843445074539935,
restricted_tanker_adaptation,ar_lag1_7,7,leave_one_control_out,equal,4,n_tanker::Yucatan Channel,12.354110898661569,0.18623176149390552,0.11387698874337467,0.014822447546094302,0.08520024246954637,0.13842889150388962,0.1432459155989467,9.999000099990002e-05,10000,0.21559239498209762,0.13842889150388962,
restricted_tanker_adaptation,ar_lag1_7,14,full_ten_control_family,equal,5,,12.354110898661569,0.21559239498209762,0.11074166907230092,0.018752354515943963,0.07381071667261645,0.1412852017922114,0.1468505090938992,9.999000099990002e-05,10000,0.21559239498209762,0.1412852017922114,
restricted_tanker_adaptation,ar_lag1_7,14,full_ten_control_family,inverse_reference_variance,5,,12.354110898661569,0.05170690556124835,0.10259130185920523,0.010040508486609798,0.08360319123475334,0.11952441914350592,0.122863356557657,1.0,10000,0.21559239498209762,0.11952441914350592,
restricted_tanker_adaptation,ar_lag1_7,14,full_ten_control_family,pre_event_volume,5,,12.354110898661569,0.08820724022366785,0.11502955715639653,0.008288289436496982,0.09895003385018186,0.1287994997020699,0.13152563273138237,0.9998000199980002,10000,0.21559239498209762,0.1287994997020699,
restricted_tanker_adaptation,ar_lag1_7,14,leave_one_control_out,equal,4,n_tanker::Cape of Good Hope,12.354110898661569,0.13163737512941262,0.07643688604327624,0.013186863695540788,0.049771734917307665,0.09747092309897415,0.10168665523497729,9.999000099990002e-05,10000,0.21559239498209762,0.09747092309897415,
restricted_tanker_adaptation,ar_lag1_7,14,leave_one_control_out,equal,4,n_tanker::Gibraltar Strait,12.354110898661569,0.2590310247282136,0.10623946334728299,0.028098348598155718,0.050588193377548975,0.15186629982352975,0.1598148416122198,9.999000099990002e-05,10000,0.21559239498209762,0.15186629982352975,
restricted_tanker_adaptation,ar_lag1_7,14,leave_one_control_out,equal,4,n_tanker::Malacca Strait,12.354110898661569,0.28445592945997045,0.10992279552332739,0.02521201861992393,0.060196154950182684,0.150890768705585,0.15808848233827438,9.999000099990002e-05,10000,0.21559239498209762,0.150890768705585,
restricted_tanker_adaptation,ar_lag1_7,14,leave_one_control_out,equal,4,n_tanker::Panama Canal,12.949521988527724,0.2166058840989857,0.14745048072130804,0.02440676220941128,0.10056232052725782,0.18793285195408543,0.1959937558340208,0.0027997200279972004,10000,0.21559239498209762,0.18793285195408543,
restricted_tanker_adaptation,ar_lag1_7,14,leave_one_control_out,equal,4,n_tanker::Yucatan Channel,12.354110898661569,0.18623176149390552,0.11365871972630996,0.01864552392947852,0.07726239059804488,0.14424443668577056,0.15000312173497377,9.999000099990002e-05,10000,0.21559239498209762,0.14424443668577056,
restricted_tanker_adaptation,ar_lag1_7,28,full_ten_control_family,equal,5,,12.354110898661569,0.21559239498209762,0.11117131540793325,0.024422468246497044,0.06292972116350916,0.15093515530834975,0.1586590724591815,9.999000099990002e-05,10000,0.21559239498209762,0.15093515530834975,
restricted_tanker_adaptation,ar_lag1_7,28,full_ten_control_family,inverse_reference_variance,5,,12.354110898661569,0.047936363996438636,0.10351360501422287,0.012538689399400251,0.08076744060471591,0.1249921310224786,0.12964205370996532,1.0,10000,0.21559239498209762,0.1249921310224786,
restricted_tanker_adaptation,ar_lag1_7,28,full_ten_control_family,pre_event_volume,5,,12.354110898661569,0.08820724022366785,0.11517850440027046,0.009612767414142446,0.0971115342419613,0.13136228991313698,0.1345803532054843,0.9993000699930007,10000,0.21559239498209762,0.13136228991313698,
restricted_tanker_adaptation,ar_lag1_7,28,leave_one_control_out,equal,4,n_tanker::Cape of Good Hope,12.354110898661569,0.13163737512941262,0.07667363580834764,0.0164643561870611,0.042581929610455656,0.1029253680339847,0.10782984275278432,9.999000099990002e-05,10000,0.21559239498209762,0.1029253680339847,
restricted_tanker_adaptation,ar_lag1_7,28,leave_one_control_out,equal,4,n_tanker::Gibraltar Strait,12.354110898661569,0.2590310247282136,0.10680249488526836,0.03737121735936833,0.03174826017761855,0.16759914949270585,0.17860131546797772,9.999000099990002e-05,10000,0.21559239498209762,0.16759914949270585,
restricted_tanker_adaptation,ar_lag1_7,28,leave_one_control_out,equal,4,n_tanker::Malacca Strait,12.354110898661569,0.28445592945997045,0.11046423687074072,0.033022193177222936,0.04441749337215969,0.16414087089892387,0.17403129419965788,9.999000099990002e-05,10000,0.21559239498209762,0.16414087089892387,
restricted_tanker_adaptation,ar_lag1_7,28,leave_one_control_out,equal,4,n_tanker::Panama Canal,12.949521988527724,0.2166058840989857,0.14776458090775677,0.03235251641748654,0.08542804476868272,0.20155565753163435,0.21163763150131382,0.019198080191980802,10000,0.21559239498209762,0.20155565753163435,
restricted_tanker_adaptation,ar_lag1_7,28,leave_one_control_out,equal,4,n_tanker::Yucatan Channel,12.354110898661569,0.18623176149390552,0.11415162856755283,0.023942322531390347,0.06694008552879756,0.15326454777386933,0.16096932953979182,0.0005999400059994001,10000,0.21559239498209762,0.15326454777386933,
restricted_tanker_adaptation,chronos2_univariate,7,full_ten_control_family,equal,5,,12.354110898661569,0.10676419339488812,-0.03919547777133902,0.041151880843459165,-0.13490237579650236,0.017060869604581985,0.02285322826631358,9.999000099990002e-05,10000,0.10676419339488812,0.017060869604581985,
restricted_tanker_adaptation,chronos2_univariate,7,full_ten_control_family,inverse_reference_variance,5,,12.354110898661569,-0.0796386597447673,0.00520199486134932,0.008125467631166498,-0.010811719490251842,0.018576832242370146,0.021298234808710667,1.0,10000,0.10676419339488812,0.018576832242370146,
restricted_tanker_adaptation,chronos2_univariate,7,full_ten_control_family,pre_event_volume,5,,12.354110898661569,-0.031226962115602146,-0.013509648633634712,0.0176530701465996,-0.05303792186239066,0.01233206860277824,0.016181605546434934,0.8456154384561544,10000,0.10676419339488812,0.01233206860277824,
restricted_tanker_adaptation,chronos2_univariate,7,leave_one_control_out,equal,4,n_tanker::Cape of Good Hope,12.354110898661569,0.02480835229147818,0.01026961881544297,0.012299021680700756,-0.014833975544818552,0.029859380867896624,0.03343970417834061,0.11628837116288371,10000,0.10676419339488812,0.029859380867896624,
restricted_tanker_adaptation,chronos2_univariate,7,leave_one_control_out,equal,4,n_tanker::Gibraltar Strait,12.354110898661569,0.1630741102822427,-0.04822847609044215,0.050170163388919366,-0.16380118234541954,0.020388504917340348,0.027106966357990606,9.999000099990002e-05,10000,0.10676419339488812,0.020388504917340348,
restricted_tanker_adaptation,chronos2_univariate,7,leave_one_control_out,equal,4,n_tanker::Malacca Strait,12.354110898661569,0.17599225225994003,-0.04924340230569138,0.05143113534011304,-0.1684710186368801,0.020923982498045956,0.027707240416234204,9.999000099990002e-05,10000,0.10676419339488812,0.020923982498045956,
restricted_tanker_adaptation,chronos2_univariate,7,leave_one_control_out,equal,4,n_tanker::Panama Canal,12.949521988527724,0.09033817106289847,-0.05187810650595618,0.05458423546555828,-0.17882865220730185,0.022773044232080132,0.029579239547510194,9.999000099990002e-05,10000,0.10676419339488812,0.022773044232080132,
restricted_tanker_adaptation,chronos2_univariate,7,leave_one_control_out,equal,4,n_tanker::Yucatan Channel,12.354110898661569,0.07960808107788123,-0.05689702277004834,0.05298025921142839,-0.18070381748319048,0.014955339075328151,0.022101600998403647,9.999000099990002e-05,10000,0.10676419339488812,0.014955339075328151,
restricted_tanker_adaptation,chronos2_univariate,14,full_ten_control_family,equal,5,,12.354110898661569,0.10676419339488812,-0.03915151761722796,0.05615333090731703,-0.17398476193022322,0.02611347313630584,0.031976454407797096,9.999000099990002e-05,10000,0.10676419339488812,0.02611347313630584,
restricted_tanker_adaptation,chronos2_univariate,14,full_ten_control_family,inverse_reference_variance,5,,12.354110898661569,-0.08919832382052989,0.00491313495409088,0.009221695260105559,-0.013147248782599765,0.0199975934824685,0.022739574540352334,1.0,10000,0.10676419339488812,0.0199975934824685,
restricted_tanker_adaptation,chronos2_univariate,14,full_ten_control_family,pre_event_volume,5,,12.354110898661569,-0.031226962115602146,-0.013506472565947962,0.023679469727192346,-0.06895363778259583,0.01772213551830426,0.022021974872753,0.7917208279172083,10000,0.10676419339488812,0.01772213551830426,
restricted_tanker_adaptation,chronos2_univariate,14,leave_one_control_out,equal,4,n_tanker::Cape of Good Hope,12.354110898661569,0.02480835229147818,0.010269320842661042,0.01532320868052833,-0.02166824583730188,0.03448317815632799,0.03840797981297543,0.17368263173682633,10000,0.10676419339488812,0.03448317815632799,
restricted_tanker_adaptation,chronos2_univariate,14,leave_one_control_out,equal,4,n_tanker::Gibraltar Strait,12.354110898661569,0.1630741102822427,-0.04806938683138731,0.06834897159731602,-0.21306175979741063,0.03095718596053033,0.03744572666906171,9.999000099990002e-05,10000,0.10676419339488812,0.03095718596053033,
restricted_tanker_adaptation,chronos2_univariate,14,leave_one_control_out,equal,4,n_tanker::Malacca Strait,12.354110898661569,0.17599225225994003,-0.04922711099866513,0.07012949624903028,-0.21830106009151998,0.03126952805262978,0.03762204857020254,9.999000099990002e-05,10000,0.10676419339488812,0.03126952805262978,
restricted_tanker_adaptation,chronos2_univariate,14,leave_one_control_out,equal,4,n_tanker::Panama Canal,12.949521988527724,0.09033817106289847,-0.051872186076893104,0.07476352413307964,-0.23098522904044622,0.033846930319761985,0.04046457743115007,9.999000099990002e-05,10000,0.10676419339488812,0.033846930319761985,
restricted_tanker_adaptation,chronos2_univariate,14,leave_one_control_out,equal,4,n_tanker::Yucatan Channel,12.354110898661569,0.07960808107788123,-0.056858225021855266,0.07265932488688573,-0.23314173391488546,0.02619375597764435,0.032485560938114076,9.999000099990002e-05,10000,0.10676419339488812,0.02619375597764435,
restricted_tanker_adaptation,chronos2_univariate,28,full_ten_control_family,equal,5,,12.354110898661569,0.10676419339488812,-0.03911336099082589,0.074420428388674,-0.22980209808458066,0.03671703027011804,0.044147079106846406,9.999000099990002e-05,10000,0.10676419339488812,0.03671703027011804,
restricted_tanker_adaptation,chronos2_univariate,28,full_ten_control_family,inverse_reference_variance,5,,12.354110898661569,-0.09725082753979362,0.004652685979001031,0.010712236564056553,-0.015826777722149767,0.022751512913093835,0.025839061264382093,1.0,10000,0.10676419339488812,0.022751512913093835,
restricted_tanker_adaptation,chronos2_univariate,28,full_ten_control_family,pre_event_volume,5,,12.354110898661569,-0.031226962115602146,-0.013467709835814023,0.031191173744301245,-0.089806823855816,0.025053054606415735,0.029798948815878013,0.7554244575542446,10000,0.10676419339488812,0.025053054606415735,
restricted_tanker_adaptation,chronos2_univariate,28,leave_one_control_out,equal,4,n_tanker::Cape of Good Hope,12.354110898661569,0.02480835229147818,0.010365003036492999,0.01911280409500353,-0.030561267662524014,0.03942301565851623,0.04396441883557185,0.23657634236576341,10000,0.10676419339488812,0.03942301565851623,
restricted_tanker_adaptation,chronos2_univariate,28,leave_one_control_out,equal,4,n_tanker::Gibraltar Strait,12.354110898661569,0.1630741102822427,-0.048044462490427584,0.09032596980784068,-0.27889432304966694,0.04310744491778742,0.05107379068792305,9.999000099990002e-05,10000,0.10676419339488812,0.04310744491778742,
restricted_tanker_adaptation,chronos2_univariate,28,leave_one_control_out,equal,4,n_tanker::Malacca Strait,12.354110898661569,0.17599225225994003,-0.049191200894849144,0.09294533500568371,-0.2890452698099019,0.04323847682674301,0.051916574886743026,9.999000099990002e-05,10000,0.10676419339488812,0.04323847682674301,
restricted_tanker_adaptation,chronos2_univariate,28,leave_one_control_out,equal,4,n_tanker::Panama Canal,12.949521988527724,0.09033817106289847,-0.05192159529798513,0.09928646857428504,-0.3059165802763272,0.046476104612838805,0.054683971633165296,9.999000099990002e-05,10000,0.10676419339488812,0.046476104612838805,
restricted_tanker_adaptation,chronos2_univariate,28,leave_one_control_out,equal,4,n_tanker::Yucatan Channel,12.354110898661569,0.07960808107788123,-0.056774549307360596,0.09662600477380698,-0.3036051055340777,0.03892109070717909,0.0463560331015545,0.00029997000299970003,10000,0.10676419339488812,0.03892109070717909,
