model,league,panel,fold,horizon,portname,vessel_class,common_95_coverage,common_width_scaled,n_coverage_days,native_95_coverage
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Malacca Strait,n_tanker,0.9461538461538461,5.750966097436876,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Mindoro Strait,n_container,0.9615384615384616,3.858026232549772,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Mindoro Strait,n_dry_bulk,0.9769230769230769,5.2518269957967485,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Mindoro Strait,n_general_cargo,0.9692307692307692,4.029566883852412,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Mindoro Strait,n_roro,0.9307692307692308,3.8917890124580454,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Mindoro Strait,n_tanker,0.9846153846153847,4.70301650753071,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Mona Passage,n_container,0.9615384615384616,4.624869058082381,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Mona Passage,n_dry_bulk,0.9923076923076923,4.046131331142692,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Mona Passage,n_general_cargo,0.9846153846153847,3.7168137549561493,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Mona Passage,n_roro,0.9538461538461539,4.164941945463153,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Mona Passage,n_tanker,0.9923076923076923,4.293019566379451,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Ombai Strait,n_container,0.9538461538461539,3.8322801324917344,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Ombai Strait,n_dry_bulk,1.0,4.599160086962384,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Ombai Strait,n_general_cargo,0.9923076923076923,3.4376539398778108,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Ombai Strait,n_roro,0.8923076923076924,3.966024567284785,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Ombai Strait,n_tanker,0.9846153846153847,4.737647363578653,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Oresund Strait,n_container,0.9846153846153847,4.879418250007405,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Oresund Strait,n_dry_bulk,0.9846153846153847,4.733481027236684,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Oresund Strait,n_general_cargo,0.9538461538461539,4.908779584622364,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Oresund Strait,n_roro,0.9846153846153847,5.318213557844615,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Oresund Strait,n_tanker,0.9846153846153847,5.602256831046038,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Panama Canal,n_container,0.9769230769230769,5.285021659414176,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Panama Canal,n_dry_bulk,0.9923076923076923,5.050108397067866,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Panama Canal,n_general_cargo,1.0,3.9900678891903043,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Panama Canal,n_roro,0.9692307692307692,4.68978393263747,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Panama Canal,n_tanker,0.9923076923076923,5.729726142148841,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Strait of Hormuz,n_container,0.8538461538461538,5.23551638749227,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Strait of Hormuz,n_dry_bulk,0.9846153846153847,5.138142089647905,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Strait of Hormuz,n_general_cargo,0.9307692307692308,4.142978413603728,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Strait of Hormuz,n_roro,0.9538461538461539,4.651042063719354,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Strait of Hormuz,n_tanker,0.9615384615384616,5.750966097436876,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Suez Canal,n_container,0.9307692307692308,5.370426695490694,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Suez Canal,n_dry_bulk,0.9384615384615385,5.104963063621734,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Suez Canal,n_general_cargo,0.9846153846153847,4.399215940421461,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Suez Canal,n_roro,0.9615384615384616,4.815336913240637,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Suez Canal,n_tanker,0.8538461538461538,5.704018808120147,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Sunda Strait,n_container,0.9538461538461539,4.470224110636688,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Sunda Strait,n_dry_bulk,0.9615384615384616,5.044500332043384,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Sunda Strait,n_general_cargo,0.9846153846153847,4.005345185629157,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Sunda Strait,n_roro,0.9461538461538461,4.0842512063303555,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Sunda Strait,n_tanker,0.9846153846153847,5.587108611549075,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Taiwan Strait,n_container,0.9076923076923077,5.373041756300142,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Taiwan Strait,n_dry_bulk,0.8846153846153846,5.258492783268029,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Taiwan Strait,n_general_cargo,0.9307692307692308,4.9087312024518015,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Taiwan Strait,n_roro,0.9615384615384616,5.581306493318015,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Taiwan Strait,n_tanker,0.9461538461538461,5.750966097436876,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Torres Strait,n_container,0.9846153846153847,3.9144456475058798,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Torres Strait,n_dry_bulk,0.9769230769230769,4.446798767144765,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Torres Strait,n_general_cargo,0.9538461538461539,3.533434770623169,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Torres Strait,n_roro,0.8846153846153846,4.027766033082535,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Torres Strait,n_tanker,0.9769230769230769,4.183204750965875,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Tsugaru Strait,n_container,0.9461538461538461,5.123652685757739,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Tsugaru Strait,n_dry_bulk,1.0,5.0753187593069,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Tsugaru Strait,n_general_cargo,0.9923076923076923,4.398701695502258,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Tsugaru Strait,n_roro,0.8538461538461538,4.522974200376028,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Tsugaru Strait,n_tanker,1.0,5.11955937751684,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Windward Passage,n_container,0.9538461538461539,5.091460069093689,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Windward Passage,n_dry_bulk,1.0,3.9808794453415213,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Windward Passage,n_general_cargo,0.9923076923076923,4.126544359250977,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Windward Passage,n_roro,0.9769230769230769,4.538163753137522,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Windward Passage,n_tanker,1.0,4.2533331800873375,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Yucatan Channel,n_container,0.9615384615384616,5.241625251965741,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Yucatan Channel,n_dry_bulk,0.9923076923076923,4.937621723783549,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Yucatan Channel,n_general_cargo,0.9923076923076923,4.353562459008985,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Yucatan Channel,n_roro,0.9769230769230769,4.300753961329205,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_02,130,Yucatan Channel,n_tanker,0.9846153846153847,5.749557421005621,130,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bab el-Mandeb Strait,n_container,0.9,5.044410148941004,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bab el-Mandeb Strait,n_dry_bulk,0.9333333333333333,5.081550425381625,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bab el-Mandeb Strait,n_general_cargo,0.9666666666666667,4.113895386067583,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bab el-Mandeb Strait,n_roro,1.0,4.4071249902157605,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bab el-Mandeb Strait,n_tanker,0.9333333333333333,5.265016706404821,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Balabac Strait,n_container,0.9666666666666667,3.5278697525383724,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Balabac Strait,n_dry_bulk,1.0,4.449691811720775,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Balabac Strait,n_general_cargo,1.0,3.3512792255235153,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Balabac Strait,n_roro,0.9666666666666667,3.300182634818792,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Balabac Strait,n_tanker,1.0,4.370497363691767,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bering Strait,n_container,0.7666666666666667,3.468300074128624,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bering Strait,n_dry_bulk,0.8333333333333334,3.3231474002117785,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bering Strait,n_general_cargo,0.36666666666666664,3.075917176968261,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bering Strait,n_roro,1.0,3.201193776733283,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bering Strait,n_tanker,0.6333333333333333,3.8530277973251805,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bohai Strait,n_container,1.0,5.044410148941004,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bohai Strait,n_dry_bulk,1.0,5.081680701420405,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bohai Strait,n_general_cargo,1.0,4.435234169784763,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bohai Strait,n_roro,1.0,4.579518420128776,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bohai Strait,n_tanker,1.0,5.26149663932281,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bosporus Strait,n_container,1.0,4.978656026230249,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bosporus Strait,n_dry_bulk,0.9666666666666667,5.081680701420405,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bosporus Strait,n_general_cargo,1.0,4.447431118128537,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bosporus Strait,n_roro,1.0,3.686511694187668,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Bosporus Strait,n_tanker,1.0,5.264469399146358,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Cape of Good Hope,n_container,0.9333333333333333,4.664131869974801,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Cape of Good Hope,n_dry_bulk,0.8,5.081680701420405,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Cape of Good Hope,n_general_cargo,0.9666666666666667,3.4473209370508373,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Cape of Good Hope,n_roro,1.0,3.7010329744813797,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Cape of Good Hope,n_tanker,1.0,5.144387909682859,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Dover Strait,n_container,1.0,5.044410148941004,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Dover Strait,n_dry_bulk,0.9666666666666667,5.081680701420405,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Dover Strait,n_general_cargo,0.9666666666666667,4.451906937368199,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Dover Strait,n_roro,1.0,5.391990244936997,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Dover Strait,n_tanker,1.0,5.265016706404821,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Gibraltar Strait,n_container,0.9666666666666667,5.044410148941004,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Gibraltar Strait,n_dry_bulk,1.0,5.081680701420405,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Gibraltar Strait,n_general_cargo,0.9666666666666667,4.451906937368199,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Gibraltar Strait,n_roro,0.9333333333333333,4.76322297434876,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Gibraltar Strait,n_tanker,0.9333333333333333,5.265016706404821,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Kerch Strait,n_container,1.0,3.1829771974120953,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Kerch Strait,n_dry_bulk,1.0,3.6007279518258097,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Kerch Strait,n_general_cargo,0.9666666666666667,3.60748626983667,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Kerch Strait,n_roro,1.0,3.451856076607421,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Kerch Strait,n_tanker,0.9666666666666667,4.185744750712577,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Korea Strait,n_container,0.9666666666666667,5.044410148941004,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Korea Strait,n_dry_bulk,1.0,5.081680701420405,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Korea Strait,n_general_cargo,1.0,4.451906937368199,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Korea Strait,n_roro,1.0,5.282333048531282,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Korea Strait,n_tanker,1.0,5.265016706404821,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Lombok Strait,n_container,0.9,3.089724196405426,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Lombok Strait,n_dry_bulk,0.9666666666666667,5.081680701420405,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Lombok Strait,n_general_cargo,0.9333333333333333,3.400805771297002,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Lombok Strait,n_roro,0.9666666666666667,3.4021823872968495,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Lombok Strait,n_tanker,0.9666666666666667,5.002261645664031,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Luzon Strait,n_container,0.9,4.559253838782331,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Luzon Strait,n_dry_bulk,0.9,5.080023164211361,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Luzon Strait,n_general_cargo,0.8666666666666667,3.7638308523506834,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Luzon Strait,n_roro,0.9333333333333333,4.066471777758673,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Luzon Strait,n_tanker,0.9333333333333333,5.237054202156406,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Magellan Strait,n_container,1.0,3.313723878404728,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Magellan Strait,n_dry_bulk,0.9666666666666667,3.813934461130106,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Magellan Strait,n_general_cargo,1.0,2.855406436634494,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Magellan Strait,n_roro,0.9,3.2916023608982483,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Magellan Strait,n_tanker,1.0,3.554061926313918,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Makassar Strait,n_container,1.0,4.029781494418282,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Makassar Strait,n_dry_bulk,0.9,5.081680701420405,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Makassar Strait,n_general_cargo,0.9666666666666667,3.589140265500473,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Makassar Strait,n_roro,0.8,3.313618106943927,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Makassar Strait,n_tanker,1.0,4.787367023517339,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Malacca Strait,n_container,0.9666666666666667,5.044410148941004,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Malacca Strait,n_dry_bulk,0.8,5.081680701420405,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Malacca Strait,n_general_cargo,0.9333333333333333,4.451906937368199,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Malacca Strait,n_roro,0.9333333333333333,4.838779286705816,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Malacca Strait,n_tanker,1.0,5.265016706404821,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Mindoro Strait,n_container,1.0,3.700961254275689,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Mindoro Strait,n_dry_bulk,1.0,5.081680701420405,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Mindoro Strait,n_general_cargo,0.9666666666666667,3.8019937881560155,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Mindoro Strait,n_roro,0.8666666666666667,3.3048134424284052,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Mindoro Strait,n_tanker,1.0,4.447564105588268,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Mona Passage,n_container,0.9666666666666667,4.504224959602179,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Mona Passage,n_dry_bulk,1.0,3.954070974792406,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Mona Passage,n_general_cargo,1.0,3.471645194381864,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Mona Passage,n_roro,1.0,3.58942640171271,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Mona Passage,n_tanker,1.0,4.0620969252192,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Ombai Strait,n_container,1.0,3.684248439405491,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Ombai Strait,n_dry_bulk,1.0,4.503622122940623,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Ombai Strait,n_general_cargo,1.0,3.1954493862793996,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Ombai Strait,n_roro,0.8,3.4157744600220172,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Ombai Strait,n_tanker,0.9666666666666667,4.500414552033897,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Oresund Strait,n_container,1.0,4.749011125265228,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Oresund Strait,n_dry_bulk,0.9666666666666667,4.651181269637912,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Oresund Strait,n_general_cargo,0.9666666666666667,4.440375440849042,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Oresund Strait,n_roro,1.0,4.846017685478985,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Oresund Strait,n_tanker,1.0,5.2105304865806135,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Panama Canal,n_container,0.9666666666666667,5.044410148941004,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Panama Canal,n_dry_bulk,1.0,4.968300851166206,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Panama Canal,n_general_cargo,1.0,3.740253083678153,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Panama Canal,n_roro,1.0,4.1022826178355976,30,
ar_lag1_7,past_only_forecast,composition_28x5,fold_03,30,Panama Canal,n_tanker,1.0,5.252220769478233,30,
