model,league,panel,fold,horizon,origin,portname,vessel_class,mask_group,diagnostics,mae,rmse,mase,horizon_bias_mase,cumulative_bias,relative_cumulative_bias,n_days
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Magellan Strait,n_general_cargo,5,,0.43333333333333335,0.7071067811865476,1.0397139713971397,-0.23993399339933996,-3.0,-0.2727272727272727,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Magellan Strait,n_general_cargo,5,,0.45226086486254663,0.553488896823869,1.0851275536471003,-0.24605446345973908,-3.07652692276345,-0.27968426570576815,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Magellan Strait,n_roro,5,,0.13333333333333333,0.3651483716701107,0.39726775956284155,-0.39726775956284155,-4.0,-1.0,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Magellan Strait,n_roro,5,,0.27511529836489357,0.35105073468464404,0.8197082865216296,0.16308938035105364,1.642110404635093,0.41052760115877324,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Magellan Strait,n_tanker,5,,0.8333333333333334,1.224744871391589,0.8844282238442822,-0.17688564476885643,-5.0,-0.19230769230769232,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Magellan Strait,n_tanker,5,,0.7515631079517802,1.0244618517472033,0.7976443496072178,0.0006786559502919442,0.019183465995184945,0.0007378256151994209,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Makassar Strait,n_container,6,,1.9666666666666666,2.228601953392904,1.4107219207367208,0.7890478539713863,33.0,0.5689655172413793,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Makassar Strait,n_container,6,,1.0978510725060493,1.4551925349152008,0.7875063934009845,0.1579831846015907,6.6072609736057295,0.11391829264837465,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Makassar Strait,n_dry_bulk,6,,6.366666666666666,7.930952023559341,0.8580158803719838,-0.45371520375691293,-101.0,-0.07245337159253945,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Makassar Strait,n_dry_bulk,6,,6.108360954121386,7.607794561009954,0.8232048222534522,-0.5845127692428096,-130.11640166493822,-0.09334031683281077,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Makassar Strait,n_general_cargo,6,,1.2,1.570562531918633,0.771011931064958,-0.385505965532479,-18.0,-0.3050847457627119,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Makassar Strait,n_general_cargo,6,,0.8276869330128228,1.0592882520315674,0.5317970837828743,0.11131309583643662,5.197418209309272,0.08809183405608935,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Makassar Strait,n_roro,6,,0.1,0.31622776601683794,0.4154285714285715,-0.4154285714285715,-3.0,-1.0,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Makassar Strait,n_roro,6,,0.21256121523731966,0.3063280205622629,0.883040019871608,0.15751376383377408,1.1374790373140493,0.3791596791046831,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Makassar Strait,n_tanker,6,,2.566666666666667,2.960855732160327,1.0369361859775865,0.2828007779938872,21.0,0.12209302325581395,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Makassar Strait,n_tanker,6,,1.982773835616421,2.322643597657666,0.801042833283211,-0.17300206257520445,-12.84665247334582,-0.07468983996131291,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Malacca Strait,n_container,0,,5.933333333333334,7.58946638440411,0.9074436380211073,-0.6015637600364644,-118.0,-0.07393483709273183,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Malacca Strait,n_container,0,,8.432403183652792,10.023078047375115,1.2896512284665151,-1.2412619983653865,-243.48028511264917,-0.15255656961945438,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Malacca Strait,n_dry_bulk,0,,6.9,8.542052836799048,0.9451342439943478,-0.4428889935625687,-97.0,-0.06116015132408575,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Malacca Strait,n_dry_bulk,0,,9.542913744603368,11.668368215764806,1.3071499373201412,-1.2940136608180997,-283.4103509542805,-0.178695051043052,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Malacca Strait,n_general_cargo,0,,3.433333333333333,4.0783983784487425,0.8428273960267881,0.04091395126343632,5.0,0.011286681715575621,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Malacca Strait,n_general_cargo,0,,3.4807021488363765,4.10583373286672,0.8544556684801775,-0.4094631170053074,-50.039546946817794,-0.11295608791606726,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Malacca Strait,n_roro,0,,2.6666666666666665,3.2761766334148303,0.9803624104509059,-0.416654024441635,-34.0,-0.1559633027522936,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Malacca Strait,n_roro,0,,2.5144778824861516,3.1136217520471634,0.924412349212355,-0.5810247653185463,-47.41305942575346,-0.21749109828327276,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Malacca Strait,n_tanker,0,,9.566666666666666,11.697578096911059,0.9994204148105571,-0.12884514058533317,-37.0,-0.014641867827463396,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Malacca Strait,n_tanker,0,,11.487742121539387,13.529522267001603,1.200113309722537,-1.1358883282295784,-326.1890045178667,-0.12908152137628282,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mindoro Strait,n_container,1,,1.4333333333333333,1.816590212458495,1.1344946470694974,-0.23745236799129013,-9.0,-0.140625,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mindoro Strait,n_container,1,,1.4358390697506347,1.8535257671356637,1.1364779572223314,-0.5331959076370414,-20.20937171243284,-0.31577143300676314,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mindoro Strait,n_dry_bulk,1,,6.833333333333333,8.780660567406077,0.8239896057942169,0.08440869132526124,21.0,0.017872340425531916,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mindoro Strait,n_dry_bulk,1,,4.576135191029214,6.070752538543804,0.5518079754317862,-0.02686288928385325,-6.683206031321234,-0.005687834920273391,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mindoro Strait,n_general_cargo,1,,2.1,2.6012817353502227,1.0912794853466763,-0.017321896592804385,-1.0,-0.009615384615384616,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mindoro Strait,n_general_cargo,1,,1.8258524202969537,2.353917010836506,0.9488168045431632,-0.23924913200108985,-13.811947826802944,-0.132807190642336,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mindoro Strait,n_roro,1,,0.03333333333333333,0.18257418583505536,0.17005847953216374,-0.17005847953216374,-1.0,-1.0,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mindoro Strait,n_roro,1,,0.13673328164467374,0.19543513951100375,0.6975796193380899,0.3972768791300229,2.3361191998361046,2.3361191998361046,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mindoro Strait,n_tanker,1,,1.7333333333333334,2.265686062395524,0.8088147197261447,0.4666238767650835,30.0,0.23809523809523808,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mindoro Strait,n_tanker,1,,1.3469661168479048,1.6106533464995079,0.6285265513147797,-0.14447201155487394,-9.288338129401385,-0.07371696928096337,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mona Passage,n_container,2,,1.6333333333333333,2.183269719175042,0.9874705474705475,-0.5844213444213444,-29.0,-0.25663716814159293,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mona Passage,n_container,2,,1.3962547006721802,1.6279006923699766,0.8441390165394387,-0.21994544804992996,-10.914074330675685,-0.09658472859005031,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mona Passage,n_dry_bulk,2,,2.433333333333333,3.1144823004794873,1.423196567444355,0.37042102440332525,19.0,0.25333333333333335,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mona Passage,n_dry_bulk,2,,1.6169465417731088,2.030306535077028,0.9457120964352776,-0.05301504132825147,-2.719299712696695,-0.0362573295026226,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mona Passage,n_general_cargo,2,,1.0,1.2909944487358056,0.7612565445026178,-0.20300174520069808,-8.0,-0.1702127659574468,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mona Passage,n_general_cargo,2,,0.8240567297426693,0.9904009067953952,0.6273185785580321,0.05384786434226038,2.1220650803380465,0.04515032085825631,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mona Passage,n_roro,2,,0.6333333333333333,0.9486832980505138,0.8786895674300255,0.32372773536895677,7.0,0.4666666666666667,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mona Passage,n_roro,2,,0.5481318053913694,0.5909731324942854,0.7604805773273389,0.14736245516837415,3.186434381357416,0.21242895875716108,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mona Passage,n_tanker,2,,2.3333333333333335,3.011090610836324,1.3559818811617375,0.23245403677058354,12.0,0.16901408450704225,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Mona Passage,n_tanker,2,,1.3293360533863166,1.6855863423568114,0.7725238295858131,0.045631185529222386,2.3556236491220304,0.03317779787495818,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Ombai Strait,n_container,3,,1.1666666666666667,1.449137674618944,1.0330897279740154,0.2066179455948031,7.0,0.17073170731707318,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Ombai Strait,n_container,3,,0.8686559693359168,1.08404114722637,0.7691996220550689,-0.0699438996773713,-2.369626202274629,-0.05779576103108851,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Ombai Strait,n_dry_bulk,3,,1.8,2.265686062395524,0.6794392523364486,0.20131533402561438,16.0,0.11851851851851852,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Ombai Strait,n_dry_bulk,3,,1.67289015911797,2.089947012985387,0.63145957719562,0.3426021256281754,27.22909328582665,0.20169698730241964,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Ombai Strait,n_general_cargo,3,,0.9,1.1972189997378648,0.8057881773399016,-0.2685960591133005,-9.0,-0.34615384615384615,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Ombai Strait,n_general_cargo,3,,0.7255838982214385,0.9177685757803515,0.6496299187278151,0.21591524421510686,7.2347941527923005,0.27826131356893463,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Ombai Strait,n_roro,3,,0.26666666666666666,0.5773502691896257,1.2078920041536865,0.3019730010384216,2.0,0.2857142857142857,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Ombai Strait,n_roro,3,,0.32234238158759915,0.5578387780465023,1.4600804449481906,-0.34999152583393284,-2.318031907689665,-0.33114741538423786,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Ombai Strait,n_tanker,3,,2.2333333333333334,3.157002798013753,1.1430012906253666,-0.9724040830693417,-57.0,-0.41304347826086957,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Ombai Strait,n_tanker,3,,1.520122595091162,2.2379484690240545,0.7779860095961104,-0.5131677273984894,-30.08066396573126,-0.21797582583863234,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Oresund Strait,n_container,4,,4.433333333333334,5.516641490375583,1.6669425049564692,1.2658736315834842,101.0,0.5804597701149425,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Oresund Strait,n_container,4,,2.458346394347606,3.56893323624636,0.9243433300701884,0.2346670456836684,18.723331478516076,0.10760535332480503,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Oresund Strait,n_dry_bulk,4,,1.9666666666666666,2.48327740429189,0.7168546837135455,0.27945182585443307,23.0,0.14285714285714285,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Oresund Strait,n_dry_bulk,4,,1.8272367216566716,2.1611140014087913,0.66603213669812,0.24212339082878687,19.92772089441604,0.1237746639404723,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Oresund Strait,n_general_cargo,4,,11.666666666666666,14.484474446799926,1.954301075268817,1.7421198156682027,312.0,0.5342465753424658,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Oresund Strait,n_general_cargo,4,,6.9240154527420374,8.096120634322894,1.1598523580975717,0.9643392048154686,172.70559073861625,0.29572875126475384,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Oresund Strait,n_roro,4,,2.033333333333333,2.48327740429189,1.232888518209619,0.02021128718376425,1.0,0.010869565217391304,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Oresund Strait,n_roro,4,,1.545980425940542,1.856796198475475,0.9373876310748741,0.3271095741681683,16.184499838829456,0.17591847650901582,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Oresund Strait,n_tanker,4,,5.5,6.954614774857531,1.4435018050541517,1.356016847172082,155.0,0.45588235294117646,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Oresund Strait,n_tanker,4,,2.676957174042341,3.251170271380307,0.7025804568695964,0.14806115842865464,16.92418468421073,0.04977701377709038,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Panama Canal,n_container,5,,2.1333333333333333,2.780887148615228,1.0243945398502863,-0.22408630559225012,-14.0,-0.06334841628959276,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Panama Canal,n_container,5,,2.1218347710583285,2.6437020599952774,1.0188731034077971,-0.08990309979416067,-5.616779632256915,-0.025415292453651196,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Panama Canal,n_dry_bulk,5,,2.5,3.361547262794322,0.9235264227642276,-0.23396002710027097,-19.0,-0.07539682539682539,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Panama Canal,n_dry_bulk,5,,2.0867312130154514,2.5759236085076815,0.7708605649706469,-0.2844447694763918,-23.099888844410142,-0.09166622557305612,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Panama Canal,n_general_cargo,5,,1.0666666666666667,1.505545305418162,0.6343285616905249,0.31716428084526244,16.0,0.21333333333333335,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Panama Canal,n_general_cargo,5,,1.2485381795706216,1.4835864537428916,0.7424844634338176,0.012540509101438443,0.632631597379993,0.008435087965066573,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Panama Canal,n_roro,5,,1.6333333333333333,1.906130460732773,1.1202201257861635,0.5258176100628932,23.0,0.359375,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Panama Canal,n_roro,5,,1.0110904811774846,1.2478271065990925,0.6934554526566333,-0.06887472376657351,-3.012677050587397,-0.04707307891542808,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Panama Canal,n_tanker,5,,3.433333333333333,4.199206274206274,1.0545134488100267,0.37880580199971836,37.0,0.1,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Panama Canal,n_tanker,5,,1.887484206550801,2.4347656003185336,0.5797215961818473,0.08290296230440795,8.09757820252546,0.021885346493312054,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Strait of Hormuz,n_container,6,,4.033333333333333,4.929503017546495,0.9696538800705468,-0.6971891534391534,-87.0,-0.19419642857142858,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Strait of Hormuz,n_container,6,,3.0930065868045755,4.132769730017554,0.7435898771848302,-0.5275937688059079,-65.8367354966602,-0.14695699887647365,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Strait of Hormuz,n_dry_bulk,6,,4.6,5.5437652667959645,0.9418955076749752,-0.7234849551706332,-106.0,-0.2314410480349345,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Strait of Hormuz,n_dry_bulk,6,,2.3021357560340046,2.9103488298163955,0.4713850710144265,-0.021603463106644048,-3.165189646223096,-0.006910894424067895,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Strait of Hormuz,n_general_cargo,6,,1.7666666666666666,2.1213203435596424,0.8146949994714029,-0.10760122634527963,-7.0,-0.07216494845360824,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Strait of Hormuz,n_general_cargo,6,,1.425821877068173,1.6980527041412188,0.657515067953417,0.13719943193839162,8.9255118755519,0.09201558634589588,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Strait of Hormuz,n_roro,6,,1.3666666666666667,1.816590212458495,0.9498725302740599,-0.6718610579987253,-29.0,-0.4603174603174603,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Strait of Hormuz,n_roro,6,,1.1722483135480013,1.563144318989686,0.8147461988043948,-0.16392351169598626,-7.075543049546147,-0.11231020713565314,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Strait of Hormuz,n_tanker,6,,11.1,13.270267518026907,0.9463148636763412,-0.7303390989934526,-257.0,-0.16112852664576802,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Strait of Hormuz,n_tanker,6,,6.2395665528180855,8.311625392177703,0.531945456921577,-0.1817844462686696,-63.96837134344209,-0.04010556197081008,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Suez Canal,n_container,0,,6.3,7.604823031033223,1.682623071271124,0.6142909625275532,69.0,0.13424124513618677,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Suez Canal,n_container,0,,3.5353104916667575,4.276757787967951,0.9442214281564044,0.06321283748815357,7.100358059535928,0.013813926185867565,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Suez Canal,n_dry_bulk,0,,6.066666666666666,7.650708028237212,1.1795845591512881,-0.051849870731924756,-8.0,-0.013745704467353952,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Suez Canal,n_dry_bulk,0,,5.481885747292778,6.883607683901313,1.0658815026161672,-0.8158662416245027,-125.8813154374422,-0.21629091999560515,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Suez Canal,n_general_cargo,0,,3.2,4.163331998932265,1.1241362647982605,-0.42155109929934764,-36.0,-0.1722488038277512,30
ar_lag1_7,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Suez Canal,n_general_cargo,0,,2.6385008391050007,3.3215143413712656,0.9268857743558035,-0.48673414855054536,-41.56656067780001,-0.1988830654440192,30
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_01,30,2023-01-01,Suez Canal,n_roro,0,,2.3,3.082207001484488,1.34521319388576,0.1364709037275409,7.0,0.07142857142857142,30
